"n_recordings_sampled","sample_number","minimum_confidence_threshold","n_species_correctly_detected","n_species_incorrectly_detected","total_species_detected"
20,132,0.85,10,0,36
20,133,0.15,19,16,32
20,133,0.55,13,4,32
20,133,0.85,5,1,32
20,134,0.15,21,13,38
20,134,0.55,13,3,38
20,134,0.85,8,0,38
20,135,0.15,17,17,35
20,135,0.55,14,3,35
20,135,0.85,7,0,35
20,136,0.15,16,16,26
20,136,0.55,10,3,26
20,136,0.85,7,0,26
20,137,0.15,18,23,35
20,137,0.55,12,6,35
20,137,0.85,7,1,35
20,138,0.15,11,18,34
20,138,0.55,8,3,34
20,138,0.85,5,1,34
20,139,0.15,18,17,41
20,139,0.55,13,4,41
20,139,0.85,7,0,41
20,140,0.15,14,23,28
20,140,0.55,8,4,28
20,140,0.85,4,1,28
20,141,0.15,16,24,34
20,141,0.55,10,4,34
20,141,0.85,9,0,34
20,142,0.15,20,20,34
20,142,0.55,19,3,34
20,142,0.85,10,1,34
20,143,0.15,18,25,38
20,143,0.55,15,3,38
20,143,0.85,9,1,38
20,144,0.15,13,16,31
20,144,0.55,12,4,31
20,144,0.85,9,1,31
20,145,0.15,13,20,33
20,145,0.55,12,3,33
20,145,0.85,8,1,33
20,146,0.15,18,26,39
20,146,0.55,14,6,39
20,146,0.85,11,1,39
20,147,0.15,15,21,29
20,147,0.55,13,4,29
20,147,0.85,7,1,29
20,148,0.15,17,18,38
20,148,0.55,10,4,38
20,148,0.85,6,1,38
20,149,0.15,17,21,39
20,149,0.55,11,5,39
20,149,0.85,7,2,39
20,150,0.15,14,18,34
20,150,0.55,11,5,34
20,150,0.85,5,0,34
20,151,0.15,17,19,38
20,151,0.55,13,1,38
20,151,0.85,6,1,38
20,152,0.15,12,17,37
20,152,0.55,9,3,37
20,152,0.85,8,1,37
20,153,0.15,17,25,34
20,153,0.55,10,3,34
20,153,0.85,9,1,34
20,154,0.15,13,29,34
20,154,0.55,7,4,34
20,154,0.85,4,2,34
20,155,0.15,15,24,33
20,155,0.55,9,3,33
20,155,0.85,5,1,33
20,156,0.15,12,27,26
20,156,0.55,7,6,26
20,156,0.85,5,2,26
20,157,0.15,18,16,35
20,157,0.55,14,4,35
20,157,0.85,10,0,35
20,158,0.15,9,16,33
20,158,0.55,8,4,33
20,158,0.85,5,1,33
20,159,0.15,19,20,38
20,159,0.55,12,2,38
20,159,0.85,10,0,38
20,160,0.15,16,19,36
20,160,0.55,13,6,36
20,160,0.85,9,1,36
20,161,0.15,19,20,35
20,161,0.55,15,2,35
20,161,0.85,11,1,35
20,162,0.15,19,16,31
20,162,0.55,15,6,31
20,162,0.85,10,0,31
20,163,0.15,17,19,33
20,163,0.55,11,2,33
20,163,0.85,11,0,33
20,164,0.15,14,15,33
20,164,0.55,7,3,33
20,164,0.85,4,1,33
20,165,0.15,19,23,38
20,165,0.55,16,6,38
20,165,0.85,11,3,38
20,166,0.15,13,23,33
20,166,0.55,8,1,33
20,166,0.85,4,0,33
20,167,0.15,15,27,35
20,167,0.55,9,3,35
20,167,0.85,4,1,35
20,168,0.15,14,25,27
20,168,0.55,10,4,27
20,168,0.85,5,1,27
20,169,0.15,20,26,36
20,169,0.55,11,6,36
20,169,0.85,7,0,36
20,170,0.15,13,27,29
20,170,0.55,11,9,29
20,170,0.85,7,2,29
20,171,0.15,14,31,30
20,171,0.55,13,3,30
20,171,0.85,7,0,30
20,172,0.15,11,20,33
20,172,0.55,8,1,33
20,172,0.85,2,0,33
20,173,0.15,19,26,36
20,173,0.55,13,6,36
20,173,0.85,6,1,36
20,174,0.15,15,24,30
20,174,0.55,10,6,30
20,174,0.85,8,0,30
20,175,0.15,17,20,33
20,175,0.55,11,4,33
20,175,0.85,8,2,33
20,176,0.15,17,18,32
20,176,0.55,13,3,32
20,176,0.85,8,1,32
20,177,0.15,16,23,40
20,177,0.55,10,2,40
20,177,0.85,8,1,40
20,178,0.15,13,19,32
20,178,0.55,10,2,32
20,178,0.85,4,0,32
20,179,0.15,11,21,36
20,179,0.55,6,1,36
20,179,0.85,5,0,36
20,180,0.15,16,24,31
20,180,0.55,11,5,31
20,180,0.85,10,1,31
20,181,0.15,14,21,35
20,181,0.55,11,5,35
20,181,0.85,8,0,35
20,182,0.15,14,24,41
20,182,0.55,11,4,41
20,182,0.85,8,1,41
20,183,0.15,17,25,35
20,183,0.55,11,3,35
20,183,0.85,5,1,35
20,184,0.15,13,31,29
20,184,0.55,8,5,29
20,184,0.85,5,1,29
20,185,0.15,20,20,32
20,185,0.55,13,4,32
20,185,0.85,8,1,32
20,186,0.15,14,19,32
20,186,0.55,10,2,32
20,186,0.85,4,1,32
20,187,0.15,17,18,37
20,187,0.55,12,4,37
20,187,0.85,6,1,37
20,188,0.15,12,21,34
20,188,0.55,7,4,34
20,188,0.85,5,1,34
30,1,0.15,20,21,35
30,1,0.55,13,3,35
30,1,0.85,5,0,35
30,2,0.15,16,23,39
30,2,0.55,11,2,39
30,2,0.85,8,1,39
30,3,0.15,20,29,42
30,3,0.55,12,5,42
30,3,0.85,8,2,42
30,4,0.15,22,30,41
30,4,0.55,20,6,41
30,4,0.85,14,2,41
30,5,0.15,17,26,35
30,5,0.55,13,4,35
30,5,0.85,6,1,35
30,6,0.15,17,32,30
30,6,0.55,12,7,30
30,6,0.85,10,0,30
30,7,0.15,21,28,42
30,7,0.55,16,7,42
30,7,0.85,12,0,42
30,8,0.15,16,23,35
30,8,0.55,15,4,35
30,8,0.85,9,1,35
30,9,0.15,23,21,42
30,9,0.55,21,3,42
30,9,0.85,14,0,42
30,10,0.15,18,17,37
30,10,0.55,15,3,37
30,10,0.85,8,0,37
30,11,0.15,18,21,37
30,11,0.55,12,3,37
30,11,0.85,9,0,37
30,12,0.15,19,30,36
30,12,0.55,13,7,36
30,12,0.85,10,2,36
30,13,0.15,20,28,40
30,13,0.55,17,6,40
30,13,0.85,10,0,40
30,14,0.15,17,31,36
30,14,0.55,15,8,36
30,14,0.85,8,3,36
30,15,0.15,22,28,36
30,15,0.55,14,7,36
30,15,0.85,12,2,36
30,16,0.15,20,32,41
30,16,0.55,14,4,41
30,16,0.85,9,0,41
30,17,0.15,20,30,42
30,17,0.55,15,7,42
30,17,0.85,10,2,42
30,18,0.15,23,21,39
30,18,0.55,18,3,39
30,18,0.85,14,0,39
30,19,0.15,17,34,36
30,19,0.55,13,12,36
30,19,0.85,8,2,36
30,20,0.15,14,19,37
30,20,0.55,13,2,37
30,20,0.85,10,1,37
30,21,0.15,24,22,41
30,21,0.55,16,4,41
30,21,0.85,12,0,41
30,22,0.15,23,22,43
30,22,0.55,21,2,43
30,22,0.85,15,0,43
30,23,0.15,23,32,37
30,23,0.55,16,7,37
30,23,0.85,11,2,37
30,24,0.15,21,26,44
30,24,0.55,16,7,44
30,24,0.85,10,2,44
30,25,0.15,19,29,44
30,25,0.55,15,7,44
30,25,0.85,8,1,44
30,26,0.15,21,28,44
30,26,0.55,14,5,44
30,26,0.85,12,0,44
30,27,0.15,17,19,39
30,27,0.55,15,3,39
30,27,0.85,11,3,39
30,28,0.15,15,32,38
30,28,0.55,10,5,38
30,28,0.85,7,1,38
30,29,0.15,18,28,33
30,29,0.55,14,6,33
30,29,0.85,11,2,33
30,30,0.15,17,28,37
30,30,0.55,11,5,37
30,30,0.85,7,2,37
30,31,0.15,19,23,40
30,31,0.55,11,6,40
30,31,0.85,11,2,40
30,32,0.15,20,33,36
30,32,0.55,12,7,36
30,32,0.85,8,0,36
30,33,0.15,17,19,38
30,33,0.55,12,3,38
30,33,0.85,7,0,38
30,34,0.15,21,31,33
30,34,0.55,17,4,33
30,34,0.85,9,0,33
30,35,0.15,18,28,38
30,35,0.55,12,5,38
30,35,0.85,8,2,38
30,36,0.15,21,30,36
30,36,0.55,18,5,36
30,36,0.85,13,1,36
30,37,0.15,22,24,40
30,37,0.55,19,4,40
30,37,0.85,9,1,40
30,38,0.15,21,22,42
30,38,0.55,18,7,42
30,38,0.85,10,1,42
30,39,0.15,16,22,38
30,39,0.55,13,2,38
30,39,0.85,8,1,38
30,40,0.15,21,27,41
30,40,0.55,12,3,41
30,40,0.85,8,1,41
30,41,0.15,22,30,46
30,41,0.55,11,7,46
30,41,0.85,8,0,46
30,42,0.15,18,30,34
30,42,0.55,13,6,34
30,42,0.85,8,0,34
30,43,0.15,16,27,37
30,43,0.55,12,5,37
30,43,0.85,8,1,37
30,44,0.15,23,23,42
30,44,0.55,21,4,42
30,44,0.85,16,1,42
30,45,0.15,25,30,37
30,45,0.55,19,8,37
30,45,0.85,13,1,37
30,46,0.15,19,28,46
30,46,0.55,14,7,46
30,46,0.85,9,0,46
30,47,0.15,19,15,41
30,47,0.55,14,2,41
30,47,0.85,9,0,41
30,48,0.15,23,30,40
30,48,0.55,16,7,40
30,48,0.85,13,1,40
30,49,0.15,24,26,42
30,49,0.55,18,3,42
30,49,0.85,12,0,42
30,50,0.15,22,26,38
30,50,0.55,15,5,38
30,50,0.85,11,0,38
30,51,0.15,17,29,41
30,51,0.55,12,6,41
30,51,0.85,10,1,41
30,52,0.15,19,24,37
30,52,0.55,13,7,37
30,52,0.85,9,0,37
30,53,0.15,20,18,43
30,53,0.55,16,3,43
30,53,0.85,9,0,43
30,54,0.15,22,19,42
30,54,0.55,18,3,42
30,54,0.85,12,1,42
30,55,0.15,22,25,40
30,55,0.55,16,2,40
30,55,0.85,9,0,40
30,56,0.15,21,25,34
30,56,0.55,15,5,34
30,56,0.85,10,0,34
30,57,0.15,19,29,41
30,57,0.55,14,4,41
30,57,0.85,8,2,41
30,58,0.15,20,30,40
30,58,0.55,12,3,40
30,58,0.85,6,2,40
30,59,0.15,22,20,42
30,59,0.55,17,2,42
30,59,0.85,9,1,42
30,60,0.15,22,26,43
30,60,0.55,16,5,43
30,60,0.85,13,2,43
30,61,0.15,20,41,36
30,61,0.55,9,7,36
30,61,0.85,7,2,36
30,62,0.15,16,24,37
30,62,0.55,10,4,37
30,62,0.85,5,0,37
30,63,0.15,20,34,41
30,63,0.55,15,7,41
30,63,0.85,12,0,41
30,64,0.15,23,28,39
30,64,0.55,18,4,39
30,64,0.85,12,1,39
30,65,0.15,18,30,38
30,65,0.55,15,5,38
30,65,0.85,7,2,38
30,66,0.15,21,29,38
30,66,0.55,15,3,38
30,66,0.85,8,0,38
30,67,0.15,23,28,39
30,67,0.55,16,7,39
30,67,0.85,13,2,39
30,68,0.15,20,27,38
30,68,0.55,13,5,38
30,68,0.85,8,0,38
30,69,0.15,18,27,37
30,69,0.55,11,4,37
30,69,0.85,6,1,37
30,70,0.15,16,29,36
30,70,0.55,12,4,36
30,70,0.85,9,1,36
30,71,0.15,18,24,39
30,71,0.55,16,5,39
30,71,0.85,11,2,39
30,72,0.15,19,28,46
30,72,0.55,14,5,46
30,72,0.85,11,1,46
30,73,0.15,13,27,38
30,73,0.55,10,7,38
30,73,0.85,7,2,38
30,74,0.15,16,28,34
30,74,0.55,13,9,34
30,74,0.85,10,4,34
30,75,0.15,18,27,38
30,75,0.55,14,3,38
30,75,0.85,9,0,38
30,76,0.15,18,32,35
30,76,0.55,10,3,35
30,76,0.85,8,1,35
30,77,0.15,21,23,45
30,77,0.55,14,2,45
30,77,0.85,12,0,45
30,78,0.15,19,23,37
30,78,0.55,15,6,37
30,78,0.85,10,1,37
30,79,0.15,19,30,40
30,79,0.55,13,4,40
30,79,0.85,9,1,40
30,80,0.15,22,22,45
30,80,0.55,18,4,45
30,80,0.85,12,0,45
30,81,0.15,17,20,37
30,81,0.55,15,7,37
30,81,0.85,9,1,37
30,82,0.15,10,26,29
30,82,0.55,7,7,29
30,82,0.85,5,2,29
30,83,0.15,18,29,37
30,83,0.55,13,7,37
30,83,0.85,8,2,37
30,84,0.15,22,26,41
30,84,0.55,19,6,41
30,84,0.85,11,1,41
30,85,0.15,20,27,43
30,85,0.55,18,3,43
30,85,0.85,11,0,43
30,86,0.15,21,17,44
30,86,0.55,17,3,44
30,86,0.85,14,1,44
30,87,0.15,16,25,37
30,87,0.55,13,6,37
30,87,0.85,10,3,37
30,88,0.15,18,17,37
30,88,0.55,11,3,37
30,88,0.85,8,0,37
30,89,0.15,24,33,39
30,89,0.55,18,2,39
30,89,0.85,10,0,39
30,90,0.15,17,32,37
30,90,0.55,13,7,37
30,90,0.85,10,3,37
30,91,0.15,20,25,40
30,91,0.55,16,6,40
30,91,0.85,10,1,40
30,92,0.15,21,28,42
30,92,0.55,13,3,42
30,92,0.85,7,0,42
30,93,0.15,16,26,36
30,93,0.55,11,5,36
30,93,0.85,7,1,36
30,94,0.15,17,30,35
30,94,0.55,12,6,35
30,94,0.85,9,1,35
30,95,0.15,13,23,39
30,95,0.55,12,6,39
30,95,0.85,8,2,39
30,96,0.15,19,26,37
30,96,0.55,16,7,37
30,96,0.85,10,1,37
30,97,0.15,19,25,47
30,97,0.55,16,3,47
30,97,0.85,11,0,47
30,98,0.15,14,26,40
30,98,0.55,9,5,40
30,98,0.85,4,0,40
30,99,0.15,16,24,34
30,99,0.55,13,2,34
30,99,0.85,6,1,34
30,100,0.15,20,16,42
30,100,0.55,16,4,42
30,100,0.85,13,1,42
30,101,0.15,18,31,37
30,101,0.55,15,6,37
30,101,0.85,5,1,37
30,102,0.15,15,26,34
30,102,0.55,10,5,34
30,102,0.85,9,1,34
30,103,0.15,19,27,41
30,103,0.55,14,3,41
30,103,0.85,7,1,41
30,104,0.15,25,30,38
30,104,0.55,14,9,38
30,104,0.85,9,2,38
30,105,0.15,22,26,37
30,105,0.55,15,3,37
30,105,0.85,10,1,37
30,106,0.15,22,25,41
30,106,0.55,12,2,41
30,106,0.85,6,1,41
30,107,0.15,19,27,41
30,107,0.55,10,5,41
30,107,0.85,7,0,41
30,108,0.15,17,30,34
30,108,0.55,12,8,34
30,108,0.85,8,4,34
30,109,0.15,22,31,43
30,109,0.55,13,6,43
30,109,0.85,9,2,43
30,110,0.15,18,21,37
30,110,0.55,17,5,37
30,110,0.85,11,0,37
30,111,0.15,21,20,39
30,111,0.55,16,6,39
30,111,0.85,9,0,39
30,112,0.15,13,30,35
30,112,0.55,9,5,35
30,112,0.85,4,1,35
30,113,0.15,20,34,38
30,113,0.55,12,6,38
30,113,0.85,10,1,38
30,114,0.15,17,18,33
30,114,0.55,14,1,33
30,114,0.85,10,0,33
30,115,0.15,24,25,41
30,115,0.55,17,2,41
30,115,0.85,13,0,41
30,116,0.15,15,31,41
30,116,0.55,9,5,41
30,116,0.85,6,0,41
30,117,0.15,21,27,40
30,117,0.55,20,7,40
30,117,0.85,13,1,40
30,118,0.15,19,18,36
30,118,0.55,15,3,36
30,118,0.85,11,0,36
30,119,0.15,20,26,41
30,119,0.55,16,7,41
30,119,0.85,9,1,41
30,120,0.15,15,28,38
30,120,0.55,11,6,38
30,120,0.85,8,1,38
30,121,0.15,23,24,41
30,121,0.55,19,4,41
30,121,0.85,16,1,41
30,122,0.15,20,26,39
30,122,0.55,14,4,39
30,122,0.85,6,1,39
30,123,0.15,22,26,41
30,123,0.55,16,5,41
30,123,0.85,11,0,41
30,124,0.15,23,22,41
30,124,0.55,16,4,41
30,124,0.85,12,2,41
30,125,0.15,15,21,33
30,125,0.55,10,3,33
30,125,0.85,6,0,33
30,126,0.15,16,23,35
30,126,0.55,11,6,35
30,126,0.85,9,0,35
30,127,0.15,18,22,37
30,127,0.55,14,4,37
30,127,0.85,8,0,37
30,128,0.15,16,29,38
30,128,0.55,12,5,38
30,128,0.85,7,0,38
30,129,0.15,17,27,37
30,129,0.55,11,5,37
30,129,0.85,8,2,37
30,130,0.15,18,21,34
30,130,0.55,14,2,34
30,130,0.85,8,1,34
30,131,0.15,14,32,40
30,131,0.55,13,1,40
30,131,0.85,8,0,40
30,132,0.15,12,25,31
30,132,0.55,9,3,31
30,132,0.85,5,1,31
30,133,0.15,20,21,38
30,133,0.55,14,3,38
30,133,0.85,10,2,38
30,134,0.15,20,29,37
30,134,0.55,17,5,37
30,134,0.85,12,1,37
30,135,0.15,26,23,43
30,135,0.55,17,5,43
30,135,0.85,10,2,43
30,136,0.15,18,31,39
30,136,0.55,15,6,39
30,136,0.85,10,1,39
30,137,0.15,21,25,40
30,137,0.55,17,4,40
30,137,0.85,9,0,40
30,138,0.15,15,18,37
30,138,0.55,11,2,37
30,138,0.85,10,2,37
30,139,0.15,24,24,42
30,139,0.55,20,3,42
30,139,0.85,14,0,42
30,140,0.15,18,33,36
30,140,0.55,13,9,36
30,140,0.85,9,1,36
30,141,0.15,18,26,42
30,141,0.55,15,4,42
30,141,0.85,8,0,42
30,142,0.15,18,19,39
30,142,0.55,12,4,39
30,142,0.85,9,1,39
30,143,0.15,20,29,39
30,143,0.55,17,3,39
30,143,0.85,12,0,39
30,144,0.15,18,27,39
30,144,0.55,11,6,39
30,144,0.85,7,1,39
30,145,0.15,16,30,36
30,145,0.55,13,2,36
30,145,0.85,9,1,36
30,146,0.15,16,25,34
30,146,0.55,10,3,34
30,146,0.85,7,1,34
30,147,0.15,22,27,36
30,147,0.55,16,7,36
30,147,0.85,11,1,36
30,148,0.15,23,26,42
30,148,0.55,13,7,42
30,148,0.85,10,3,42
30,149,0.15,18,23,40
30,149,0.55,14,5,40
30,149,0.85,10,3,40
30,150,0.15,21,30,38
30,150,0.55,16,8,38
30,150,0.85,11,1,38
30,151,0.15,16,15,33
30,151,0.55,9,2,33
30,151,0.85,8,0,33
30,152,0.15,24,24,38
30,152,0.55,18,5,38
30,152,0.85,12,0,38
30,153,0.15,15,28,38
30,153,0.55,14,4,38
30,153,0.85,10,1,38
30,154,0.15,14,26,38
30,154,0.55,14,5,38
30,154,0.85,10,1,38
30,155,0.15,17,32,37
30,155,0.55,14,7,37
30,155,0.85,9,2,37
30,156,0.15,23,27,42
30,156,0.55,20,8,42
30,156,0.85,10,2,42
30,157,0.15,17,24,33
30,157,0.55,13,6,33
30,157,0.85,7,0,33
30,158,0.15,19,35,41
30,158,0.55,16,7,41
30,158,0.85,11,0,41
30,159,0.15,19,21,38
30,159,0.55,15,3,38
30,159,0.85,9,0,38
30,160,0.15,14,26,42
30,160,0.55,10,4,42
30,160,0.85,5,1,42
30,161,0.15,20,23,38
30,161,0.55,16,4,38
30,161,0.85,14,0,38
30,162,0.15,24,28,41
30,162,0.55,17,9,41
30,162,0.85,12,3,41
30,163,0.15,22,23,39
30,163,0.55,18,4,39
30,163,0.85,13,2,39
30,164,0.15,20,28,37
30,164,0.55,14,4,37
30,164,0.85,10,2,37
30,165,0.15,15,19,36
30,165,0.55,13,5,36
30,165,0.85,8,1,36
30,166,0.15,18,30,40
30,166,0.55,14,6,40
30,166,0.85,9,1,40
30,167,0.15,15,27,35
30,167,0.55,8,5,35
30,167,0.85,6,0,35
30,168,0.15,19,29,36
30,168,0.55,16,7,36
30,168,0.85,11,1,36
30,169,0.15,12,24,29
30,169,0.55,10,2,29
30,169,0.85,8,0,29
30,170,0.15,21,25,37
30,170,0.55,16,4,37
30,170,0.85,12,1,37
30,171,0.15,20,19,41
30,171,0.55,16,4,41
30,171,0.85,11,0,41
30,172,0.15,20,28,33
30,172,0.55,17,3,33
30,172,0.85,10,0,33
30,173,0.15,25,24,42
30,173,0.55,20,5,42
30,173,0.85,11,0,42
30,174,0.15,22,26,38
30,174,0.55,16,1,38
30,174,0.85,12,0,38
30,175,0.15,16,27,36
30,175,0.55,10,5,36
30,175,0.85,7,3,36
30,176,0.15,19,20,38
30,176,0.55,16,2,38
30,176,0.85,11,0,38
30,177,0.15,20,23,38
30,177,0.55,18,2,38
30,177,0.85,9,1,38
40,1,0.15,21,32,40
40,1,0.55,18,6,40
40,1,0.85,10,2,40
40,2,0.15,21,25,40
40,2,0.55,18,6,40
40,2,0.85,12,2,40
40,3,0.15,20,35,42
40,3,0.55,18,6,42
40,3,0.85,15,0,42
40,4,0.15,22,31,40
40,4,0.55,15,3,40
40,4,0.85,11,1,40
40,5,0.15,26,31,43
40,5,0.55,18,7,43
40,5,0.85,10,0,43
40,6,0.15,24,35,43
40,6,0.55,18,5,43
40,6,0.85,12,0,43
40,7,0.15,23,36,45
40,7,0.55,15,8,45
40,7,0.85,11,2,45
40,8,0.15,21,31,41
40,8,0.55,15,2,41
40,8,0.85,9,0,41
40,9,0.15,27,31,50
40,9,0.55,19,6,50
40,9,0.85,14,1,50
40,10,0.15,21,33,44
40,10,0.55,12,5,44
40,10,0.85,10,1,44
40,11,0.15,23,36,44
40,11,0.55,18,6,44
40,11,0.85,12,2,44
40,12,0.15,25,25,46
40,12,0.55,21,4,46
40,12,0.85,14,3,46
40,13,0.15,18,28,41
40,13,0.55,14,3,41
40,13,0.85,10,1,41
40,14,0.15,20,26,37
40,14,0.55,17,7,37
40,14,0.85,12,3,37
40,15,0.15,24,23,46
40,15,0.55,18,6,46
40,15,0.85,14,0,46
40,16,0.15,23,24,48
40,16,0.55,19,5,48
40,16,0.85,13,0,48
40,17,0.15,28,32,47
40,17,0.55,21,11,47
40,17,0.85,16,3,47
40,18,0.15,23,29,45
40,18,0.55,18,6,45
40,18,0.85,15,1,45
40,19,0.15,24,37,41
40,19,0.55,18,7,41
40,19,0.85,12,1,41
40,20,0.15,24,31,45
40,20,0.55,16,6,45
40,20,0.85,14,2,45
40,21,0.15,18,25,38
40,21,0.55,13,3,38
40,21,0.85,8,1,38
40,22,0.15,24,25,44
40,22,0.55,20,7,44
40,22,0.85,15,1,44
40,23,0.15,20,35,43
40,23,0.55,13,7,43
40,23,0.85,8,1,43
40,24,0.15,21,23,45
40,24,0.55,18,6,45
40,24,0.85,11,1,45
40,25,0.15,26,30,46
40,25,0.55,20,5,46
40,25,0.85,13,1,46
40,26,0.15,21,31,44
40,26,0.55,18,8,44
40,26,0.85,10,1,44
40,27,0.15,23,32,45
40,27,0.55,19,4,45
40,27,0.85,14,0,45
40,28,0.15,23,30,45
40,28,0.55,20,6,45
40,28,0.85,15,1,45
40,29,0.15,26,34,43
40,29,0.55,18,8,43
40,29,0.85,14,1,43
40,30,0.15,19,34,41
40,30,0.55,12,8,41
40,30,0.85,10,3,41
40,31,0.15,22,30,38
40,31,0.55,12,9,38
40,31,0.85,10,2,38
40,32,0.15,26,25,43
40,32,0.55,22,6,43
40,32,0.85,18,1,43
40,33,0.15,23,28,45
40,33,0.55,21,8,45
40,33,0.85,15,1,45
40,34,0.15,20,31,45
40,34,0.55,13,7,45
40,34,0.85,9,0,45
40,35,0.15,23,29,44
40,35,0.55,17,5,44
40,35,0.85,13,0,44
40,36,0.15,22,37,39
40,36,0.55,18,5,39
40,36,0.85,12,2,39
40,37,0.15,22,29,44
40,37,0.55,15,4,44
40,37,0.85,11,1,44
40,38,0.15,26,31,47
40,38,0.55,19,6,47
40,38,0.85,11,1,47
40,39,0.15,23,28,42
40,39,0.55,18,5,42
40,39,0.85,13,1,42
40,40,0.15,22,28,41
40,40,0.55,18,6,41
40,40,0.85,12,0,41
40,41,0.15,27,22,46
40,41,0.55,19,7,46
40,41,0.85,18,1,46
40,42,0.15,23,25,42
40,42,0.55,18,7,42
40,42,0.85,13,0,42
40,43,0.15,20,37,43
40,43,0.55,15,7,43
40,43,0.85,11,2,43
40,44,0.15,22,31,44
40,44,0.55,14,2,44
40,44,0.85,12,1,44
40,45,0.15,25,35,44
40,45,0.55,19,5,44
40,45,0.85,13,1,44
40,46,0.15,25,27,44
40,46,0.55,21,8,44
40,46,0.85,18,3,44
40,47,0.15,24,36,50
40,47,0.55,21,6,50
40,47,0.85,14,2,50
40,48,0.15,22,33,39
40,48,0.55,17,3,39
40,48,0.85,10,0,39
40,49,0.15,18,33,40
40,49,0.55,14,6,40
40,49,0.85,10,0,40
40,50,0.15,18,29,43
40,50,0.55,13,6,43
40,50,0.85,7,3,43
40,51,0.15,26,29,48
40,51,0.55,19,5,48
40,51,0.85,11,0,48
40,52,0.15,19,30,40
40,52,0.55,14,9,40
40,52,0.85,12,3,40
40,53,0.15,18,30,40
40,53,0.55,17,8,40
40,53,0.85,11,2,40
40,54,0.15,19,31,39
40,54,0.55,16,6,39
40,54,0.85,11,2,39
40,55,0.15,26,29,44
40,55,0.55,18,7,44
40,55,0.85,10,2,44
40,56,0.15,19,35,39
40,56,0.55,17,8,39
40,56,0.85,12,3,39
40,57,0.15,19,30,38
40,57,0.55,16,7,38
40,57,0.85,10,2,38
40,58,0.15,24,30,46
40,58,0.55,18,5,46
40,58,0.85,14,3,46
40,59,0.15,20,27,38
40,59,0.55,17,6,38
40,59,0.85,11,0,38
40,60,0.15,20,32,40
40,60,0.55,17,9,40
40,60,0.85,12,1,40
40,61,0.15,20,32,37
40,61,0.55,16,8,37
40,61,0.85,10,1,37
40,62,0.15,19,29,40
40,62,0.55,15,7,40
40,62,0.85,11,3,40
40,63,0.15,20,22,41
40,63,0.55,16,6,41
40,63,0.85,11,1,41
40,64,0.15,27,34,45
40,64,0.55,22,8,45
40,64,0.85,16,0,45
40,65,0.15,22,28,43
40,65,0.55,15,3,43
40,65,0.85,11,0,43
40,66,0.15,21,29,41
40,66,0.55,14,7,41
40,66,0.85,9,1,41
40,67,0.15,21,33,44
40,67,0.55,17,6,44
40,67,0.85,11,0,44
40,68,0.15,28,37,41
40,68,0.55,21,9,41
40,68,0.85,16,1,41
40,69,0.15,21,31,39
40,69,0.55,16,6,39
40,69,0.85,13,1,39
40,70,0.15,24,36,41
40,70,0.55,17,4,41
40,70,0.85,10,1,41
40,71,0.15,21,27,40
40,71,0.55,13,3,40
40,71,0.85,12,0,40
40,72,0.15,27,31,45
40,72,0.55,21,8,45
40,72,0.85,11,2,45
40,73,0.15,22,27,45
40,73,0.55,20,6,45
40,73,0.85,13,0,45
40,74,0.15,19,27,38
40,74,0.55,13,6,38
40,74,0.85,10,1,38
40,75,0.15,22,25,49
40,75,0.55,17,5,49
40,75,0.85,13,1,49
40,76,0.15,21,40,42
40,76,0.55,15,7,42
40,76,0.85,9,2,42
40,77,0.15,25,28,44
40,77,0.55,19,4,44
40,77,0.85,13,1,44
40,78,0.15,29,32,49
40,78,0.55,24,5,49
40,78,0.85,17,2,49
40,79,0.15,20,28,42
40,79,0.55,16,7,42
40,79,0.85,13,2,42
40,80,0.15,21,30,47
40,80,0.55,19,7,47
40,80,0.85,14,1,47
40,81,0.15,19,29,41
40,81,0.55,18,4,41
40,81,0.85,14,1,41
40,82,0.15,21,29,40
40,82,0.55,18,7,40
40,82,0.85,16,2,40
40,83,0.15,25,23,47
40,83,0.55,19,5,47
40,83,0.85,14,1,47
40,84,0.15,21,33,46
40,84,0.55,21,4,46
40,84,0.85,13,0,46
40,85,0.15,18,32,41
40,85,0.55,16,9,41
40,85,0.85,14,2,41
40,86,0.15,19,32,42
40,86,0.55,13,8,42
40,86,0.85,7,2,42
40,87,0.15,19,37,37
40,87,0.55,13,11,37
40,87,0.85,11,3,37
40,88,0.15,21,29,48
40,88,0.55,17,5,48
40,88,0.85,14,1,48
40,89,0.15,24,27,46
40,89,0.55,20,9,46
40,89,0.85,14,1,46
40,90,0.15,22,34,43
40,90,0.55,16,5,43
40,90,0.85,12,1,43
40,91,0.15,23,31,42
40,91,0.55,14,5,42
40,91,0.85,11,1,42
40,92,0.15,18,27,35
40,92,0.55,13,8,35
40,92,0.85,7,2,35
40,93,0.15,20,26,40
40,93,0.55,13,4,40
40,93,0.85,9,0,40
40,94,0.15,18,32,37
40,94,0.55,13,10,37
40,94,0.85,10,3,37
40,95,0.15,21,33,44
40,95,0.55,15,8,44
40,95,0.85,11,5,44
40,96,0.15,24,29,43
40,96,0.55,21,4,43
40,96,0.85,16,1,43
40,97,0.15,28,38,45
40,97,0.55,25,9,45
40,97,0.85,15,2,45
40,98,0.15,23,30,43
40,98,0.55,16,5,43
40,98,0.85,13,1,43
40,99,0.15,25,29,47
