"n_recordings_sampled","sample_number","minimum_confidence_threshold","n_species_correctly_detected","n_species_incorrectly_detected","total_species_detected"
60,111,0.95,18,4,45
60,112,0.15,30,39,51
60,112,0.9,20,6,51
60,112,0.95,16,5,51
60,113,0.15,31,35,49
60,113,0.9,23,3,49
60,113,0.95,21,1,49
60,114,0.15,32,40,50
60,114,0.9,24,7,50
60,114,0.95,21,6,50
60,115,0.15,32,45,49
60,115,0.9,22,8,49
60,115,0.95,19,4,49
60,116,0.15,28,38,44
60,116,0.9,21,8,44
60,116,0.95,20,6,44
60,117,0.15,36,38,51
60,117,0.9,26,4,51
60,117,0.95,21,4,51
60,118,0.15,21,38,45
60,118,0.9,16,7,45
60,118,0.95,16,4,45
60,119,0.15,34,45,47
60,119,0.9,27,6,47
60,119,0.95,25,4,47
60,120,0.15,31,38,46
60,120,0.9,23,6,46
60,120,0.95,17,4,46
60,121,0.15,29,39,45
60,121,0.9,20,2,45
60,121,0.95,17,1,45
60,122,0.15,28,41,46
60,122,0.9,21,8,46
60,122,0.95,17,5,46
60,123,0.15,32,35,48
60,123,0.9,21,3,48
60,123,0.95,19,3,48
60,124,0.15,31,39,46
60,124,0.9,22,3,46
60,124,0.95,18,3,46
60,125,0.15,31,40,53
60,125,0.9,25,7,53
60,125,0.95,20,3,53
60,126,0.15,30,45,48
60,126,0.9,22,8,48
60,126,0.95,19,6,48
60,127,0.15,29,35,46
60,127,0.9,23,3,46
60,127,0.95,18,2,46
60,128,0.15,29,39,50
60,128,0.9,20,9,50
60,128,0.95,20,6,50
60,129,0.15,29,45,50
60,129,0.9,20,5,50
60,129,0.95,17,4,50
60,130,0.15,33,37,44
60,130,0.9,20,5,44
60,130,0.95,17,3,44
60,131,0.15,28,44,43
60,131,0.9,20,7,43
60,131,0.95,18,3,43
60,132,0.15,31,44,51
60,132,0.9,20,9,51
60,132,0.95,19,6,51
60,133,0.15,26,34,47
60,133,0.9,17,3,47
60,133,0.95,16,3,47
60,134,0.15,30,43,46
60,134,0.9,22,5,46
60,134,0.95,19,3,46
60,135,0.15,26,31,49
60,135,0.9,21,3,49
60,135,0.95,18,2,49
60,136,0.15,34,39,52
60,136,0.9,25,4,52
60,136,0.95,21,3,52
60,137,0.15,26,41,44
60,137,0.9,19,6,44
60,137,0.95,17,3,44
60,138,0.15,31,41,48
60,138,0.9,25,6,48
60,138,0.95,22,3,48
60,139,0.15,34,39,50
60,139,0.9,23,6,50
60,139,0.95,20,3,50
60,140,0.15,26,39,46
60,140,0.9,21,7,46
60,140,0.95,20,2,46
60,141,0.15,29,42,44
60,141,0.9,21,7,44
60,141,0.95,19,6,44
70,1,0.15,36,50,50
70,1,0.9,28,10,50
70,1,0.95,26,7,50
70,2,0.15,32,42,50
70,2,0.9,18,6,50
70,2,0.95,16,6,50
70,3,0.15,31,49,52
70,3,0.9,21,7,52
70,3,0.95,18,4,52
70,4,0.15,36,39,52
70,4,0.9,25,6,52
70,4,0.95,22,3,52
70,5,0.15,30,41,50
70,5,0.9,21,7,50
70,5,0.95,19,7,50
70,6,0.15,38,42,52
70,6,0.9,30,9,52
70,6,0.95,26,6,52
70,7,0.15,32,45,52
70,7,0.9,22,9,52
70,7,0.95,19,4,52
70,8,0.15,35,39,53
70,8,0.9,30,8,53
70,8,0.95,27,4,53
70,9,0.15,30,41,47
70,9,0.9,21,6,47
70,9,0.95,21,2,47
70,10,0.15,30,45,51
70,10,0.9,18,4,51
70,10,0.95,18,1,51
70,11,0.15,28,44,48
70,11,0.9,19,6,48
70,11,0.95,18,2,48
70,12,0.15,33,44,54
70,12,0.9,26,8,54
70,12,0.95,23,6,54
70,13,0.15,36,42,50
70,13,0.9,28,4,50
70,13,0.95,24,3,50
70,14,0.15,35,44,50
70,14,0.9,27,5,50
70,14,0.95,22,4,50
70,15,0.15,29,49,47
70,15,0.9,20,8,47
70,15,0.95,18,5,47
70,16,0.15,32,35,52
70,16,0.9,24,4,52
70,16,0.95,21,2,52
70,17,0.15,32,48,47
70,17,0.9,20,8,47
70,17,0.95,18,4,47
70,18,0.15,28,39,47
70,18,0.9,18,8,47
70,18,0.95,16,5,47
70,19,0.15,28,44,51
70,19,0.9,20,6,51
70,19,0.95,18,3,51
70,20,0.15,32,46,53
70,20,0.9,25,5,53
70,20,0.95,22,4,53
70,21,0.15,34,44,50
70,21,0.9,25,6,50
70,21,0.95,19,3,50
70,22,0.15,30,40,53
70,22,0.9,26,6,53
70,22,0.95,23,3,53
70,23,0.15,41,40,49
70,23,0.9,32,7,49
70,23,0.95,28,4,49
70,24,0.15,31,41,50
70,24,0.9,22,7,50
70,24,0.95,21,3,50
70,25,0.15,35,47,48
70,25,0.9,27,8,48
70,25,0.95,22,6,48
70,26,0.15,27,45,50
70,26,0.9,21,10,50
70,26,0.95,20,6,50
70,27,0.15,30,47,49
70,27,0.9,24,9,49
70,27,0.95,20,5,49
70,28,0.15,30,34,50
70,28,0.9,22,4,50
70,28,0.95,19,2,50
70,29,0.15,29,47,47
70,29,0.9,22,8,47
70,29,0.95,17,7,47
70,30,0.15,33,44,51
70,30,0.9,22,4,51
70,30,0.95,18,1,51
70,31,0.15,31,44,52
70,31,0.9,18,9,52
70,31,0.95,18,6,52
70,32,0.15,33,41,48
70,32,0.9,22,6,48
70,32,0.95,20,3,48
70,33,0.15,30,38,53
70,33,0.9,21,6,53
70,33,0.95,19,5,53
70,34,0.15,31,45,48
70,34,0.9,24,8,48
70,34,0.95,23,4,48
70,35,0.15,33,46,48
70,35,0.9,27,6,48
70,35,0.95,24,3,48
70,36,0.15,34,46,47
70,36,0.9,25,7,47
70,36,0.95,21,5,47
70,37,0.15,31,37,49
70,37,0.9,20,6,49
70,37,0.95,17,2,49
70,38,0.15,33,40,51
70,38,0.9,23,7,51
70,38,0.95,23,5,51
70,39,0.15,31,46,50
70,39,0.9,21,6,50
70,39,0.95,21,3,50
70,40,0.15,33,44,52
70,40,0.9,23,5,52
70,40,0.95,20,3,52
70,41,0.15,33,39,51
70,41,0.9,25,4,51
70,41,0.95,22,4,51
70,42,0.15,36,40,49
70,42,0.9,28,4,49
70,42,0.95,26,3,49
70,43,0.15,33,39,54
70,43,0.9,25,7,54
70,43,0.95,21,3,54
70,44,0.15,34,37,52
70,44,0.9,26,4,52
70,44,0.95,21,1,52
70,45,0.15,35,47,52
70,45,0.9,26,10,52
70,45,0.95,23,6,52
70,46,0.15,29,50,45
70,46,0.9,22,8,45
70,46,0.95,20,4,45
70,47,0.15,35,43,51
70,47,0.9,27,11,51
70,47,0.95,25,7,51
70,48,0.15,34,37,49
70,48,0.9,25,8,49
70,48,0.95,21,5,49
70,49,0.15,31,43,53
70,49,0.9,26,9,53
70,49,0.95,25,7,53
70,50,0.15,31,47,49
70,50,0.9,23,3,49
70,50,0.95,19,2,49
70,51,0.15,28,41,48
70,51,0.9,21,5,48
70,51,0.95,19,2,48
70,52,0.15,29,47,46
70,52,0.9,20,7,46
70,52,0.95,16,4,46
70,53,0.15,32,49,50
70,53,0.9,21,8,50
70,53,0.95,16,5,50
70,54,0.15,32,45,50
70,54,0.9,22,7,50
70,54,0.95,20,4,50
70,55,0.15,26,41,48
70,55,0.9,22,8,48
70,55,0.95,20,4,48
70,56,0.15,31,35,45
70,56,0.9,25,9,45
70,56,0.95,21,5,45
70,57,0.15,34,40,47
70,57,0.9,20,6,47
70,57,0.95,17,5,47
70,58,0.15,33,43,50
70,58,0.9,25,10,50
70,58,0.95,23,5,50
70,59,0.15,32,37,47
70,59,0.9,24,5,47
70,59,0.95,19,4,47
70,60,0.15,33,52,52
70,60,0.9,25,5,52
70,60,0.95,24,2,52
70,61,0.15,33,40,53
70,61,0.9,20,6,53
70,61,0.95,18,3,53
70,62,0.15,30,36,45
70,62,0.9,25,6,45
70,62,0.95,19,2,45
70,63,0.15,34,40,52
70,63,0.9,26,3,52
70,63,0.95,23,2,52
70,64,0.15,33,43,48
70,64,0.9,23,9,48
70,64,0.95,21,6,48
70,65,0.15,34,42,49
70,65,0.9,24,6,49
70,65,0.95,20,5,49
70,66,0.15,27,40,48
70,66,0.9,17,8,48
70,66,0.95,16,6,48
70,67,0.15,34,41,51
70,67,0.9,22,4,51
70,67,0.95,19,3,51
70,68,0.15,30,43,48
70,68,0.9,23,9,48
70,68,0.95,19,5,48
70,69,0.15,32,38,50
70,69,0.9,25,7,50
70,69,0.95,22,7,50
70,70,0.15,32,44,48
70,70,0.9,21,8,48
70,70,0.95,20,6,48
70,71,0.15,32,41,51
70,71,0.9,26,6,51
70,71,0.95,24,5,51
70,72,0.15,36,42,52
70,72,0.9,28,5,52
70,72,0.95,24,5,52
70,73,0.15,34,38,49
70,73,0.9,24,8,49
70,73,0.95,23,5,49
70,74,0.15,29,42,48
70,74,0.9,21,7,48
70,74,0.95,19,5,48
70,75,0.15,34,44,47
70,75,0.9,25,6,47
70,75,0.95,23,3,47
70,76,0.15,32,39,49
70,76,0.9,25,3,49
70,76,0.95,21,2,49
70,77,0.15,29,46,50
70,77,0.9,21,6,50
70,77,0.95,18,4,50
70,78,0.15,34,39,54
70,78,0.9,27,6,54
70,78,0.95,24,3,54
70,79,0.15,35,36,55
70,79,0.9,28,10,55
70,79,0.95,25,6,55
70,80,0.15,33,40,54
70,80,0.9,25,2,54
70,80,0.95,21,1,54
70,81,0.15,30,41,48
70,81,0.9,18,3,48
70,81,0.95,16,2,48
70,82,0.15,34,34,49
70,82,0.9,22,8,49
70,82,0.95,21,4,49
70,83,0.15,31,48,51
70,83,0.9,23,8,51
70,83,0.95,21,5,51
70,84,0.15,31,41,49
70,84,0.9,24,8,49
70,84,0.95,22,5,49
70,85,0.15,30,43,50
70,85,0.9,22,5,50
70,85,0.95,19,3,50
70,86,0.15,34,38,53
70,86,0.9,23,10,53
70,86,0.95,22,7,53
70,87,0.15,33,43,52
70,87,0.9,26,7,52
70,87,0.95,22,4,52
70,88,0.15,33,38,46
70,88,0.9,24,3,46
70,88,0.95,18,2,46
70,89,0.15,32,36,51
70,89,0.9,25,6,51
70,89,0.95,23,4,51
70,90,0.15,37,46,56
70,90,0.9,23,10,56
70,90,0.95,21,8,56
70,91,0.15,30,41,52
70,91,0.9,24,9,52
70,91,0.95,20,5,52
70,92,0.15,31,44,48
70,92,0.9,23,8,48
70,92,0.95,17,5,48
70,93,0.15,30,41,48
70,93,0.9,22,6,48
70,93,0.95,19,4,48
70,94,0.15,33,39,50
70,94,0.9,25,7,50
70,94,0.95,21,5,50
70,95,0.15,33,38,50
70,95,0.9,24,9,50
70,95,0.95,22,6,50
70,96,0.15,32,43,46
70,96,0.9,23,6,46
70,96,0.95,19,4,46
70,97,0.15,31,37,50
70,97,0.9,24,3,50
70,97,0.95,19,2,50
70,98,0.15,30,47,48
70,98,0.9,18,7,48
70,98,0.95,15,4,48
70,99,0.15,30,40,50
70,99,0.9,23,5,50
70,99,0.95,20,2,50
70,100,0.15,33,40,50
70,100,0.9,27,7,50
70,100,0.95,24,5,50
70,101,0.15,30,42,50
70,101,0.9,24,5,50
70,101,0.95,21,2,50
70,102,0.15,37,40,49
70,102,0.9,28,10,49
70,102,0.95,26,5,49
70,103,0.15,35,48,52
70,103,0.9,25,8,52
70,103,0.95,21,5,52
70,104,0.15,32,44,48
70,104,0.9,20,7,48
70,104,0.95,18,5,48
70,105,0.15,33,48,45
70,105,0.9,21,9,45
70,105,0.95,18,7,45
70,106,0.15,32,38,54
70,106,0.9,25,6,54
70,106,0.95,23,3,54
70,107,0.15,31,44,49
70,107,0.9,24,3,49
70,107,0.95,20,2,49
70,108,0.15,37,43,53
70,108,0.9,25,6,53
70,108,0.95,21,1,53
70,109,0.15,37,39,51
70,109,0.9,28,6,51
70,109,0.95,25,2,51
70,110,0.15,34,32,53
70,110,0.9,24,4,53
70,110,0.95,21,1,53
70,111,0.15,25,37,47
70,111,0.9,21,5,47
70,111,0.95,17,3,47
70,112,0.15,29,43,49
70,112,0.9,20,6,49
70,112,0.95,20,5,49
70,113,0.15,34,41,48
70,113,0.9,26,4,48
70,113,0.95,23,3,48
70,114,0.15,31,43,52
70,114,0.9,24,3,52
70,114,0.95,21,3,52
70,115,0.15,32,48,52
70,115,0.9,18,8,52
70,115,0.95,17,4,52
70,116,0.15,36,41,56
70,116,0.9,27,4,56
70,116,0.95,23,1,56
70,117,0.15,35,44,53
70,117,0.9,27,7,53
70,117,0.95,23,5,53
70,118,0.15,32,47,50
70,118,0.9,23,9,50
70,118,0.95,22,5,50
70,119,0.15,29,46,50
70,119,0.9,20,7,50
70,119,0.95,18,3,50
70,120,0.15,33,38,54
70,120,0.9,22,5,54
70,120,0.95,18,4,54
70,121,0.15,29,39,45
70,121,0.9,24,5,45
70,121,0.95,22,3,45
70,122,0.15,36,48,54
70,122,0.9,27,7,54
70,122,0.95,24,4,54
70,123,0.15,30,35,50
70,123,0.9,22,6,50
70,123,0.95,19,3,50
70,124,0.15,32,38,49
70,124,0.9,20,7,49
70,124,0.95,19,3,49
70,125,0.15,35,38,50
70,125,0.9,27,5,50
70,125,0.95,25,4,50
70,126,0.15,33,41,48
70,126,0.9,26,4,48
70,126,0.95,22,3,48
70,127,0.15,31,46,47
70,127,0.9,23,10,47
70,127,0.95,22,7,47
70,128,0.15,35,43,52
70,128,0.9,28,7,52
70,128,0.95,23,4,52
70,129,0.15,33,42,51
70,129,0.9,22,4,51
70,129,0.95,20,4,51
70,130,0.15,38,48,50
70,130,0.9,27,9,50
70,130,0.95,23,5,50
80,1,0.15,34,41,53
80,1,0.9,27,6,53
80,1,0.95,24,3,53
80,2,0.15,33,53,51
80,2,0.9,24,8,51
80,2,0.95,19,5,51
80,3,0.15,36,48,51
80,3,0.9,25,6,51
80,3,0.95,22,3,51
80,4,0.15,31,43,55
80,4,0.9,25,6,55
80,4,0.95,22,5,55
80,5,0.15,39,44,55
80,5,0.9,29,9,55
80,5,0.95,26,5,55
80,6,0.15,31,38,53
80,6,0.9,26,9,53
80,6,0.95,24,3,53
80,7,0.15,34,49,54
80,7,0.9,22,8,54
80,7,0.95,21,6,54
80,8,0.15,36,44,54
80,8,0.9,28,8,54
80,8,0.95,23,7,54
80,9,0.15,39,45,54
80,9,0.9,29,9,54
80,9,0.95,26,4,54
80,10,0.15,34,44,50
80,10,0.9,25,7,50
80,10,0.95,22,4,50
80,11,0.15,32,44,46
80,11,0.9,25,8,46
80,11,0.95,21,5,46
80,12,0.15,35,47,53
80,12,0.9,25,9,53
80,12,0.95,22,7,53
80,13,0.15,32,49,56
80,13,0.9,25,5,56
80,13,0.95,24,3,56
80,14,0.15,34,47,49
80,14,0.9,28,7,49
80,14,0.95,25,4,49
80,15,0.15,36,40,51
80,15,0.9,25,9,51
80,15,0.95,23,4,51
80,16,0.15,37,48,49
80,16,0.9,26,9,49
80,16,0.95,22,6,49
80,17,0.15,34,44,54
80,17,0.9,23,9,54
80,17,0.95,21,7,54
80,18,0.15,37,44,51
80,18,0.9,27,9,51
80,18,0.95,24,4,51
80,19,0.15,35,43,52
80,19,0.9,29,9,52
80,19,0.95,28,4,52
80,20,0.15,34,49,50
80,20,0.9,24,9,50
80,20,0.95,23,5,50
80,21,0.15,34,42,48
80,21,0.9,26,8,48
80,21,0.95,23,5,48
80,22,0.15,35,42,51
80,22,0.9,29,7,51
80,22,0.95,25,5,51
80,23,0.15,37,42,51
80,23,0.9,28,8,51
80,23,0.95,23,5,51
80,24,0.15,29,45,46
80,24,0.9,20,9,46
80,24,0.95,18,5,46
80,25,0.15,34,47,50
80,25,0.9,25,6,50
80,25,0.95,22,4,50
80,26,0.15,31,50,49
80,26,0.9,24,11,49
80,26,0.95,22,8,49
80,27,0.15,38,37,56
80,27,0.9,29,5,56
80,27,0.95,27,4,56
80,28,0.15,34,48,47
80,28,0.9,27,6,47
80,28,0.95,24,5,47
80,29,0.15,35,54,51
80,29,0.9,25,7,51
80,29,0.95,22,4,51
80,30,0.15,33,49,49
80,30,0.9,26,7,49
80,30,0.95,23,4,49
80,31,0.15,31,45,53
80,31,0.9,26,6,53
80,31,0.95,22,6,53
80,32,0.15,34,47,54
80,32,0.9,29,7,54
80,32,0.95,25,5,54
80,33,0.15,36,35,55
80,33,0.9,30,6,55
80,33,0.95,26,5,55
80,34,0.15,34,47,54
80,34,0.9,25,8,54
80,34,0.95,22,3,54
80,35,0.15,35,43,52
80,35,0.9,24,7,52
80,35,0.95,21,6,52
80,36,0.15,36,42,55
80,36,0.9,26,2,55
80,36,0.95,22,0,55
80,37,0.15,31,45,52
80,37,0.9,27,8,52
80,37,0.95,24,6,52
80,38,0.15,30,44,49
80,38,0.9,25,8,49
80,38,0.95,23,5,49
80,39,0.15,33,54,49
80,39,0.9,20,6,49
80,39,0.95,18,4,49
80,40,0.15,33,42,50
80,40,0.9,28,3,50
80,40,0.95,23,3,50
80,41,0.15,30,44,51
80,41,0.9,26,6,51
80,41,0.95,23,4,51
80,42,0.15,37,46,54
80,42,0.9,25,7,54
80,42,0.95,19,3,54
80,43,0.15,36,44,56
80,43,0.9,24,7,56
80,43,0.95,20,3,56
80,44,0.15,32,40,46
80,44,0.9,22,7,46
80,44,0.95,18,4,46
80,45,0.15,33,51,53
80,45,0.9,25,9,53
80,45,0.95,23,6,53
80,46,0.15,34,47,49
80,46,0.9,25,9,49
80,46,0.95,22,4,49
80,47,0.15,38,42,55
80,47,0.9,30,4,55
80,47,0.95,25,2,55
80,48,0.15,30,41,47
80,48,0.9,25,10,47
80,48,0.95,25,7,47
80,49,0.15,35,45,48
80,49,0.9,26,7,48
80,49,0.95,22,6,48
80,50,0.15,36,54,54
80,50,0.9,28,7,54
80,50,0.95,24,4,54
80,51,0.15,35,44,53
80,51,0.9,29,7,53
80,51,0.95,26,6,53
80,52,0.15,32,43,48
80,52,0.9,21,6,48
80,52,0.95,19,6,48
80,53,0.15,32,46,50
80,53,0.9,24,10,50
80,53,0.95,24,6,50
80,54,0.15,40,46,53
80,54,0.9,29,7,53
80,54,0.95,26,6,53
80,55,0.15,37,47,49
80,55,0.9,29,9,49
80,55,0.95,26,6,49
80,56,0.15,32,51,50
80,56,0.9,25,8,50
80,56,0.95,22,4,50
80,57,0.15,37,47,51
80,57,0.9,26,7,51
80,57,0.95,23,4,51
80,58,0.15,35,46,55
80,58,0.9,27,7,55
80,58,0.95,24,5,55
80,59,0.15,29,47,50
80,59,0.9,21,12,50
80,59,0.95,20,9,50
80,60,0.15,30,49,52
80,60,0.9,22,8,52
80,60,0.95,21,6,52
80,61,0.15,29,47,48
80,61,0.9,17,11,48
80,61,0.95,13,6,48
80,62,0.15,32,47,50
80,62,0.9,26,10,50
80,62,0.95,23,7,50
80,63,0.15,33,47,49
80,63,0.9,21,7,49
80,63,0.95,17,6,49
80,64,0.15,33,42,53
80,64,0.9,24,7,53
80,64,0.95,22,6,53
80,65,0.15,36,44,50
80,65,0.9,28,7,50
80,65,0.95,26,5,50
80,66,0.15,35,39,52
80,66,0.9,26,9,52
80,66,0.95,23,7,52
80,67,0.15,34,48,52
80,67,0.9,25,7,52
80,67,0.95,20,2,52
80,68,0.15,36,44,51
80,68,0.9,24,6,51
80,68,0.95,23,4,51
80,69,0.15,32,46,50
80,69,0.9,23,8,50
80,69,0.95,20,4,50
80,70,0.15,37,41,54
80,70,0.9,26,6,54
80,70,0.95,23,4,54
80,71,0.15,35,47,51
80,71,0.9,28,7,51
80,71,0.95,24,5,51
80,72,0.15,33,49,50
80,72,0.9,27,6,50
80,72,0.95,23,3,50
80,73,0.15,34,43,54
80,73,0.9,29,7,54
80,73,0.95,26,3,54
80,74,0.15,35,41,52
80,74,0.9,28,9,52
80,74,0.95,26,5,52
80,75,0.15,31,45,55
80,75,0.9,26,7,55
80,75,0.95,24,4,55
80,76,0.15,33,46,52
80,76,0.9,27,8,52
80,76,0.95,26,3,52
80,77,0.15,34,43,54
80,77,0.9,26,9,54
80,77,0.95,24,5,54
80,78,0.15,34,47,53
80,78,0.9,23,6,53
80,78,0.95,21,4,53
80,79,0.15,33,39,52
80,79,0.9,25,4,52
80,79,0.95,20,4,52
80,80,0.15,36,44,53
80,80,0.9,25,5,53
80,80,0.95,21,4,53
80,81,0.15,31,48,53
80,81,0.9,22,7,53
80,81,0.95,18,3,53
80,82,0.15,34,44,45
80,82,0.9,25,8,45
80,82,0.95,22,5,45
80,83,0.15,33,44,52
80,83,0.9,27,7,52
80,83,0.95,25,5,52
80,84,0.15,36,47,54
80,84,0.9,29,6,54
80,84,0.95,26,4,54
80,85,0.15,36,47,56
80,85,0.9,27,7,56
80,85,0.95,25,3,56
80,86,0.15,32,45,50
80,86,0.9,24,6,50
80,86,0.95,20,4,50
80,87,0.15,38,45,51
80,87,0.9,29,4,51
80,87,0.95,25,1,51
80,88,0.15,38,43,54
80,88,0.9,29,9,54
80,88,0.95,23,6,54
80,89,0.15,35,48,55
80,89,0.9,24,8,55
80,89,0.95,22,5,55
80,90,0.15,36,43,53
80,90,0.9,27,6,53
80,90,0.95,24,4,53
80,91,0.15,31,38,50
80,91,0.9,26,9,50
80,91,0.95,25,5,50
80,92,0.15,35,47,49
80,92,0.9,25,9,49
80,92,0.95,23,6,49
80,93,0.15,36,43,56
80,93,0.9,27,7,56
80,93,0.95,23,6,56
80,94,0.15,35,44,50
80,94,0.9,28,6,50
80,94,0.95,25,4,50
80,95,0.15,31,48,48
80,95,0.9,20,8,48
80,95,0.95,20,5,48
80,96,0.15,30,46,47
80,96,0.9,21,5,47
80,96,0.95,19,4,47
80,97,0.15,33,46,49
80,97,0.9,26,8,49
80,97,0.95,23,5,49
80,98,0.15,35,48,53
80,98,0.9,28,9,53
80,98,0.95,26,6,53
80,99,0.15,31,43,51
80,99,0.9,25,9,51
80,99,0.95,21,4,51
80,100,0.15,33,47,51
80,100,0.9,27,8,51
80,100,0.95,25,6,51
80,101,0.15,33,44,51
80,101,0.9,24,11,51
80,101,0.95,20,9,51
80,102,0.15,31,44,54
80,102,0.9,22,4,54
80,102,0.95,19,3,54
80,103,0.15,33,40,50
80,103,0.9,27,8,50
80,103,0.95,23,4,50
80,104,0.15,38,41,51
80,104,0.9,30,9,51
80,104,0.95,25,6,51
80,105,0.15,36,44,51
80,105,0.9,27,6,51
80,105,0.95,22,4,51
80,106,0.15,36,48,52
80,106,0.9,26,7,52
80,106,0.95,21,5,52
80,107,0.15,35,49,52
80,107,0.9,24,10,52
80,107,0.95,23,6,52
80,108,0.15,31,39,52
80,108,0.9,26,6,52
80,108,0.95,22,4,52
80,109,0.15,37,47,57
80,109,0.9,29,7,57
80,109,0.95,24,4,57
80,110,0.15,29,49,49
80,110,0.9,23,6,49
80,110,0.95,21,3,49
80,111,0.15,32,49,49
80,111,0.9,23,10,49
80,111,0.95,20,5,49
80,112,0.15,33,49,50
80,112,0.9,25,11,50
80,112,0.95,24,5,50
80,113,0.15,39,41,52
80,113,0.9,30,5,52
80,113,0.95,27,3,52
80,114,0.15,33,47,53
80,114,0.9,23,7,53
80,114,0.95,21,3,53
80,115,0.15,38,37,57
80,115,0.9,30,7,57
80,115,0.95,27,4,57
80,116,0.15,35,37,53
80,116,0.9,26,10,53
80,116,0.95,23,6,53
80,117,0.15,32,42,52
80,117,0.9,23,7,52
80,117,0.95,20,5,52
80,118,0.15,36,47,54
80,118,0.9,23,8,54
80,118,0.95,21,6,54
90,1,0.15,35,47,52
90,1,0.9,25,11,52
90,1,0.95,23,7,52
90,2,0.15,35,51,53
90,2,0.9,27,7,53
90,2,0.95,24,6,53
90,3,0.15,37,45,54
90,3,0.9,26,7,54
90,3,0.95,20,4,54
90,4,0.15,33,48,53
90,4,0.9,21,8,53
90,4,0.95,19,5,53
90,5,0.15,35,50,56
90,5,0.9,28,13,56
90,5,0.95,26,9,56
90,6,0.15,35,52,53
90,6,0.9,24,6,53
90,6,0.95,22,5,53
90,7,0.15,35,47,53
90,7,0.9,27,6,53
90,7,0.95,24,5,53
90,8,0.15,34,46,53
90,8,0.9,24,10,53
90,8,0.95,22,5,53
90,9,0.15,34,51,53
90,9,0.9,27,10,53
90,9,0.95,24,5,53
90,10,0.15,38,43,54
90,10,0.9,28,9,54
90,10,0.95,21,8,54
90,11,0.15,37,47,55
90,11,0.9,28,9,55
90,11,0.95,24,5,55
90,12,0.15,40,43,55
90,12,0.9,29,6,55
90,12,0.95,25,3,55
90,13,0.15,41,50,54
90,13,0.9,33,10,54
90,13,0.95,29,5,54
90,14,0.15,32,45,50
90,14,0.9,26,9,50
90,14,0.95,25,5,50
90,15,0.15,37,44,56
90,15,0.9,30,9,56
90,15,0.95,27,4,56
90,16,0.15,37,45,52
90,16,0.9,29,7,52
90,16,0.95,26,4,52
90,17,0.15,39,46,53
90,17,0.9,30,7,53
90,17,0.95,26,3,53
90,18,0.15,32,44,54
90,18,0.9,25,9,54
90,18,0.95,23,4,54
90,19,0.15,39,48,51
90,19,0.9,30,7,51
90,19,0.95,26,5,51
90,20,0.15,35,43,53
90,20,0.9,29,3,53
90,20,0.95,26,2,53
90,21,0.15,36,42,55
90,21,0.9,28,6,55
90,21,0.95,25,5,55
90,22,0.15,33,44,52
90,22,0.9,28,9,52
90,22,0.95,26,7,52
90,23,0.15,38,48,52
90,23,0.9,29,11,52
90,23,0.95,26,6,52
90,24,0.15,34,45,55
90,24,0.9,24,5,55
90,24,0.95,21,4,55
90,25,0.15,37,51,49
90,25,0.9,27,11,49
90,25,0.95,22,6,49
90,26,0.15,38,44,54
90,26,0.9,30,8,54
90,26,0.95,25,4,54
90,27,0.15,38,43,54
90,27,0.9,33,11,54
90,27,0.95,30,6,54
90,28,0.15,36,49,51
90,28,0.9,27,7,51
90,28,0.95,24,2,51
90,29,0.15,35,53,49
90,29,0.9,26,9,49
90,29,0.95,23,6,49
90,30,0.15,34,47,49
90,30,0.9,24,11,49
90,30,0.95,23,7,49
90,31,0.15,32,50,53
90,31,0.9,23,8,53
90,31,0.95,19,6,53
90,32,0.15,32,46,51
90,32,0.9,26,8,51
90,32,0.95,24,6,51
90,33,0.15,37,46,55
90,33,0.9,29,7,55
90,33,0.95,25,6,55
90,34,0.15,38,49,53
90,34,0.9,28,10,53
90,34,0.95,25,6,53
90,35,0.15,36,47,53
90,35,0.9,28,9,53
90,35,0.95,26,6,53
90,36,0.15,37,48,51
90,36,0.9,32,4,51
90,36,0.95,27,3,51
90,37,0.15,35,49,52
90,37,0.9,26,8,52
90,37,0.95,25,6,52
90,38,0.15,27,49,49
90,38,0.9,25,12,49
90,38,0.95,22,8,49
90,39,0.15,38,49,53
90,39,0.9,29,10,53
90,39,0.95,26,5,53
90,40,0.15,37,37,51
90,40,0.9,28,3,51
90,40,0.95,21,3,51
90,41,0.15,37,47,52
90,41,0.9,29,10,52
90,41,0.95,26,5,52
90,42,0.15,36,51,54
90,42,0.9,22,11,54
90,42,0.95,19,7,54
90,43,0.15,38,54,53
90,43,0.9,29,7,53
90,43,0.95,24,6,53
90,44,0.15,38,45,54
90,44,0.9,29,6,54
90,44,0.95,26,2,54
90,45,0.15,37,44,56
90,45,0.9,30,8,56
90,45,0.95,28,4,56
90,46,0.15,35,50,51
90,46,0.9,26,10,51
90,46,0.95,24,8,51
90,47,0.15,33,53,53
90,47,0.9,29,10,53
90,47,0.95,25,5,53
90,48,0.15,36,48,54
90,48,0.9,27,5,54
90,48,0.95,25,3,54
90,49,0.15,31,51,51
90,49,0.9,23,10,51
90,49,0.95,18,7,51
90,50,0.15,31,49,47
90,50,0.9,24,6,47
90,50,0.95,22,5,47
90,51,0.15,38,46,55
90,51,0.9,30,10,55
90,51,0.95,26,4,55
90,52,0.15,36,50,53
90,52,0.9,26,12,53
90,52,0.95,24,7,53
90,53,0.15,33,47,53
90,53,0.9,25,10,53
90,53,0.95,23,6,53
90,54,0.15,36,48,51
