"n_recordings_sampled","sample_number","minimum_confidence_threshold","n_species_correctly_detected","n_species_incorrectly_detected","total_species_detected"
120,8,0.85,31,13,53
120,8,0.9,28,5,53
120,9,0.25,37,54,57
120,9,0.85,30,9,57
120,9,0.9,28,3,57
120,10,0.25,39,51,57
120,10,0.85,34,9,57
120,10,0.9,32,3,57
120,11,0.25,36,54,52
120,11,0.85,31,13,52
120,11,0.9,27,7,52
120,12,0.25,34,49,53
120,12,0.85,24,12,53
120,12,0.9,23,3,53
120,13,0.25,42,48,59
120,13,0.85,34,10,59
120,13,0.9,31,3,59
120,14,0.25,40,48,57
120,14,0.85,32,8,57
120,14,0.9,28,3,57
120,15,0.25,42,55,57
120,15,0.85,31,10,57
120,15,0.9,25,4,57
120,16,0.25,37,55,52
120,16,0.85,30,12,52
120,16,0.9,26,6,52
120,17,0.25,42,54,54
120,17,0.85,32,12,54
120,17,0.9,28,6,54
120,18,0.25,42,49,55
120,18,0.85,32,11,55
120,18,0.9,28,5,55
120,19,0.25,42,48,57
120,19,0.85,32,10,57
120,19,0.9,29,5,57
120,20,0.25,38,50,55
120,20,0.85,31,11,55
120,20,0.9,28,4,55
120,21,0.25,40,48,56
120,21,0.85,32,10,56
120,21,0.9,30,3,56
120,22,0.25,38,53,53
120,22,0.85,31,11,53
120,22,0.9,27,5,53
120,23,0.25,40,53,57
120,23,0.85,29,10,57
120,23,0.9,27,4,57
120,24,0.25,41,46,56
120,24,0.85,33,7,56
120,24,0.9,29,1,56
120,25,0.25,42,49,59
120,25,0.85,32,7,59
120,25,0.9,29,2,59
120,26,0.25,41,51,58
120,26,0.85,34,9,58
120,26,0.9,29,3,58
120,27,0.25,41,53,55
120,27,0.85,32,10,55
120,27,0.9,27,2,55
120,28,0.25,40,51,54
120,28,0.85,32,8,54
120,28,0.9,29,4,54
120,29,0.25,41,48,59
120,29,0.85,31,8,59
120,29,0.9,27,2,59
120,30,0.25,40,50,53
120,30,0.85,31,13,53
120,30,0.9,29,5,53
120,31,0.25,40,49,55
120,31,0.85,32,11,55
120,31,0.9,28,4,55
120,32,0.25,39,50,55
120,32,0.85,31,8,55
120,32,0.9,28,3,55
120,33,0.25,39,50,54
120,33,0.85,34,12,54
120,33,0.9,30,6,54
120,34,0.25,39,50,54
120,34,0.85,29,6,54
120,34,0.9,23,2,54
120,35,0.25,42,48,58
120,35,0.85,32,12,58
120,35,0.9,29,5,58
120,36,0.25,42,51,57
120,36,0.85,32,12,57
120,36,0.9,28,4,57
120,37,0.25,39,43,55
120,37,0.85,29,8,55
120,37,0.9,24,4,55
120,38,0.25,42,48,57
120,38,0.85,33,11,57
120,38,0.9,27,3,57
120,39,0.25,42,50,58
120,39,0.85,31,10,58
120,39,0.9,28,5,58
120,40,0.25,41,52,55
120,40,0.85,30,9,55
120,40,0.9,26,3,55
120,41,0.25,38,50,53
120,41,0.85,30,8,53
120,41,0.9,26,2,53
120,42,0.25,44,52,57
120,42,0.85,31,11,57
120,42,0.9,27,5,57
120,43,0.25,40,54,56
120,43,0.85,30,12,56
120,43,0.9,26,5,56
120,44,0.25,40,49,55
120,44,0.85,33,11,55
120,44,0.9,31,5,55
120,45,0.25,40,50,59
120,45,0.85,30,7,59
120,45,0.9,28,3,59
120,46,0.25,42,49,56
120,46,0.85,34,7,56
120,46,0.9,29,3,56
120,47,0.25,42,49,57
120,47,0.85,33,8,57
120,47,0.9,30,2,57
120,48,0.25,40,57,56
120,48,0.85,28,13,56
120,48,0.9,26,5,56
120,49,0.25,41,54,56
120,49,0.85,32,9,56
120,49,0.9,27,2,56
120,50,0.25,43,46,58
120,50,0.85,29,8,58
120,50,0.9,24,3,58
120,51,0.25,38,50,54
120,51,0.85,30,11,54
120,51,0.9,27,4,54
120,52,0.25,38,44,54
120,52,0.85,32,8,54
120,52,0.9,28,2,54
120,53,0.25,40,51,58
120,53,0.85,35,10,58
120,53,0.9,30,2,58
120,54,0.25,39,53,54
120,54,0.85,29,9,54
120,54,0.9,26,4,54
120,55,0.25,40,50,56
120,55,0.85,32,13,56
120,55,0.9,28,4,56
120,56,0.25,41,49,57
120,56,0.85,34,10,57
120,56,0.9,31,5,57
120,57,0.25,36,48,51
120,57,0.85,27,13,51
120,57,0.9,25,5,51
120,58,0.25,42,50,56
120,58,0.85,33,10,56
120,58,0.9,27,5,56
120,59,0.25,42,51,58
120,59,0.85,33,8,58
120,59,0.9,28,3,58
120,60,0.25,41,50,57
120,60,0.85,29,8,57
120,60,0.9,26,2,57
120,61,0.25,39,44,59
120,61,0.85,33,7,59
120,61,0.9,29,1,59
120,62,0.25,38,48,52
120,62,0.85,30,11,52
120,62,0.9,28,3,52
120,63,0.25,38,54,54
120,63,0.85,32,12,54
120,63,0.9,28,3,54
120,64,0.25,39,49,58
120,64,0.85,29,13,58
120,64,0.9,25,5,58
120,65,0.25,41,51,57
120,65,0.85,32,9,57
120,65,0.9,28,2,57
120,66,0.25,42,49,56
120,66,0.85,31,11,56
120,66,0.9,28,5,56
120,67,0.25,40,53,56
120,67,0.85,31,10,56
120,67,0.9,26,5,56
120,68,0.25,41,47,53
120,68,0.85,32,11,53
120,68,0.9,28,3,53
120,69,0.25,41,50,55
120,69,0.85,32,10,55
120,69,0.9,28,3,55
120,70,0.25,41,49,57
120,70,0.85,30,11,57
120,70,0.9,28,4,57
120,71,0.25,37,52,56
120,71,0.85,28,9,56
120,71,0.9,25,4,56
130,1,0.25,40,53,56
130,1,0.85,29,12,56
130,1,0.9,26,4,56
130,2,0.25,39,52,54
130,2,0.85,32,10,54
130,2,0.9,27,3,54
130,3,0.25,44,50,57
130,3,0.85,35,10,57
130,3,0.9,29,5,57
130,4,0.25,40,57,55
130,4,0.85,30,14,55
130,4,0.9,28,5,55
130,5,0.25,41,53,57
130,5,0.85,33,12,57
130,5,0.9,28,4,57
130,6,0.25,42,52,57
130,6,0.85,34,12,57
130,6,0.9,31,4,57
130,7,0.25,43,49,56
130,7,0.85,34,7,56
130,7,0.9,31,2,56
130,8,0.25,42,51,55
130,8,0.85,34,12,55
130,8,0.9,30,5,55
130,9,0.25,41,50,57
130,9,0.85,33,11,57
130,9,0.9,30,4,57
130,10,0.25,39,53,58
130,10,0.85,32,12,58
130,10,0.9,30,5,58
130,11,0.25,39,53,57
130,11,0.85,30,10,57
130,11,0.9,26,4,57
130,12,0.25,40,52,58
130,12,0.85,33,12,58
130,12,0.9,29,3,58
130,13,0.25,41,49,53
130,13,0.85,34,11,53
130,13,0.9,29,5,53
130,14,0.25,41,48,57
130,14,0.85,30,8,57
130,14,0.9,26,3,57
130,15,0.25,43,48,58
130,15,0.85,32,10,58
130,15,0.9,28,4,58
130,16,0.25,43,52,59
130,16,0.85,36,9,59
130,16,0.9,32,2,59
130,17,0.25,41,48,57
130,17,0.85,32,10,57
130,17,0.9,28,3,57
130,18,0.25,38,55,54
130,18,0.85,31,10,54
130,18,0.9,28,4,54
130,19,0.25,42,52,58
130,19,0.85,32,9,58
130,19,0.9,29,3,58
130,20,0.25,41,51,58
130,20,0.85,32,9,58
130,20,0.9,29,3,58
130,21,0.25,42,48,58
130,21,0.85,34,8,58
130,21,0.9,29,2,58
130,22,0.25,41,51,58
130,22,0.85,33,9,58
130,22,0.9,30,3,58
130,23,0.25,40,50,59
130,23,0.85,33,13,59
130,23,0.9,29,4,59
130,24,0.25,43,53,55
130,24,0.85,33,8,55
130,24,0.9,27,3,55
130,25,0.25,40,53,58
130,25,0.85,32,8,58
130,25,0.9,28,3,58
130,26,0.25,38,53,56
130,26,0.85,32,14,56
130,26,0.9,30,5,56
130,27,0.25,40,49,58
130,27,0.85,33,8,58
130,27,0.9,29,1,58
130,28,0.25,40,56,57
130,28,0.85,34,11,57
130,28,0.9,30,3,57
130,29,0.25,39,48,59
130,29,0.85,31,9,59
130,29,0.9,28,3,59
130,30,0.25,42,49,58
130,30,0.85,31,10,58
130,30,0.9,29,4,58
130,31,0.25,39,53,56
130,31,0.85,29,12,56
130,31,0.9,26,5,56
130,32,0.25,39,55,55
130,32,0.85,30,13,55
130,32,0.9,28,6,55
130,33,0.25,40,49,57
130,33,0.85,30,10,57
130,33,0.9,27,2,57
130,34,0.25,43,48,59
130,34,0.85,36,12,59
130,34,0.9,32,4,59
130,35,0.25,44,48,59
130,35,0.85,32,6,59
130,35,0.9,26,2,59
130,36,0.25,35,50,55
130,36,0.85,26,10,55
130,36,0.9,25,4,55
130,37,0.25,40,52,58
130,37,0.85,30,12,58
130,37,0.9,28,5,58
130,38,0.25,38,54,57
130,38,0.85,30,12,57
130,38,0.9,27,3,57
130,39,0.25,38,54,56
130,39,0.85,32,11,56
130,39,0.9,28,4,56
130,40,0.25,41,53,53
130,40,0.85,34,10,53
130,40,0.9,30,5,53
130,41,0.25,41,55,58
130,41,0.85,32,13,58
130,41,0.9,28,4,58
130,42,0.25,42,54,58
130,42,0.85,32,12,58
130,42,0.9,29,4,58
130,43,0.25,40,50,55
130,43,0.85,29,10,55
130,43,0.9,26,5,55
130,44,0.25,39,55,56
130,44,0.85,29,11,56
130,44,0.9,25,4,56
130,45,0.25,41,56,56
130,45,0.85,33,13,56
130,45,0.9,29,5,56
130,46,0.25,42,52,58
130,46,0.85,31,13,58
130,46,0.9,28,4,58
130,47,0.25,39,55,55
130,47,0.85,28,9,55
130,47,0.9,24,3,55
130,48,0.25,44,49,58
130,48,0.85,35,8,58
130,48,0.9,31,4,58
130,49,0.25,39,47,58
130,49,0.85,33,7,58
130,49,0.9,31,2,58
130,50,0.25,40,54,59
130,50,0.85,30,9,59
130,50,0.9,28,3,59
130,51,0.25,40,56,55
130,51,0.85,29,10,55
130,51,0.9,27,3,55
130,52,0.25,42,55,58
130,52,0.85,34,13,58
130,52,0.9,30,4,58
130,53,0.25,41,53,55
130,53,0.85,28,10,55
130,53,0.9,24,3,55
130,54,0.25,42,54,55
130,54,0.85,34,11,55
130,54,0.9,30,4,55
130,55,0.25,42,54,55
130,55,0.85,33,11,55
130,55,0.9,28,3,55
130,56,0.25,40,53,57
130,56,0.85,29,10,57
130,56,0.9,26,4,57
130,57,0.25,40,52,57
130,57,0.85,32,10,57
130,57,0.9,30,3,57
130,58,0.25,44,52,57
130,58,0.85,31,9,57
130,58,0.9,26,2,57
130,59,0.25,39,47,58
130,59,0.85,30,14,58
130,59,0.9,27,6,58
130,60,0.25,42,53,57
130,60,0.85,31,10,57
130,60,0.9,29,5,57
140,1,0.25,41,52,56
140,1,0.85,34,11,56
140,1,0.9,31,5,56
140,2,0.25,42,56,56
140,2,0.85,34,13,56
140,2,0.9,29,4,56
140,3,0.25,42,56,58
140,3,0.85,32,14,58
140,3,0.9,28,6,58
140,4,0.25,41,54,54
140,4,0.85,34,11,54
140,4,0.9,30,5,54
140,5,0.25,42,53,60
140,5,0.85,31,11,60
140,5,0.9,26,5,60
140,6,0.25,44,53,59
140,6,0.85,34,12,59
140,6,0.9,30,5,59
140,7,0.25,41,51,60
140,7,0.85,32,11,60
140,7,0.9,30,4,60
140,8,0.25,42,52,58
140,8,0.85,34,11,58
140,8,0.9,29,4,58
140,9,0.25,41,54,56
140,9,0.85,31,12,56
140,9,0.9,27,5,56
140,10,0.25,43,50,58
140,10,0.85,33,10,58
140,10,0.9,30,4,58
140,11,0.25,42,56,57
140,11,0.85,34,13,57
140,11,0.9,30,6,57
140,12,0.25,44,49,60
140,12,0.85,35,11,60
140,12,0.9,31,4,60
140,13,0.25,39,48,59
140,13,0.85,29,9,59
140,13,0.9,26,4,59
140,14,0.25,41,55,58
140,14,0.85,34,11,58
140,14,0.9,30,4,58
140,15,0.25,43,52,60
140,15,0.85,34,12,60
140,15,0.9,29,3,60
140,16,0.25,41,55,56
140,16,0.85,32,13,56
140,16,0.9,29,4,56
140,17,0.25,40,51,60
140,17,0.85,35,9,60
140,17,0.9,30,3,60
140,18,0.25,43,53,58
140,18,0.85,30,13,58
140,18,0.9,28,5,58
140,19,0.25,42,50,57
140,19,0.85,33,11,57
140,19,0.9,29,5,57
140,20,0.25,43,53,57
140,20,0.85,34,11,57
140,20,0.9,30,3,57
140,21,0.25,41,53,60
140,21,0.85,33,10,60
140,21,0.9,30,3,60
140,22,0.25,41,56,57
140,22,0.85,30,13,57
140,22,0.9,29,6,57
140,23,0.25,42,52,59
140,23,0.85,33,9,59
140,23,0.9,29,2,59
140,24,0.25,38,54,54
140,24,0.85,29,14,54
140,24,0.9,26,6,54
140,25,0.25,43,55,57
140,25,0.85,35,12,57
140,25,0.9,31,5,57
140,26,0.25,39,53,57
140,26,0.85,30,13,57
140,26,0.9,28,4,57
140,27,0.25,42,51,59
140,27,0.85,34,12,59
140,27,0.9,31,5,59
140,28,0.25,42,54,58
140,28,0.85,32,12,58
140,28,0.9,28,5,58
140,29,0.25,41,52,58
140,29,0.85,34,12,58
140,29,0.9,30,5,58
140,30,0.25,43,54,57
140,30,0.85,33,11,57
140,30,0.9,30,5,57
140,31,0.25,41,52,57
140,31,0.85,32,12,57
140,31,0.9,27,5,57
140,32,0.25,42,50,57
140,32,0.85,33,11,57
140,32,0.9,27,4,57
140,33,0.25,41,56,57
140,33,0.85,32,11,57
140,33,0.9,28,4,57
140,34,0.25,41,53,57
140,34,0.85,32,14,57
140,34,0.9,28,6,57
140,35,0.25,42,56,58
140,35,0.85,33,14,58
140,35,0.9,29,5,58
140,36,0.25,39,52,57
140,36,0.85,31,11,57
140,36,0.9,27,3,57
140,37,0.25,43,55,59
140,37,0.85,32,13,59
140,37,0.9,30,5,59
140,38,0.25,42,53,57
140,38,0.85,33,12,57
140,38,0.9,30,5,57
140,39,0.25,41,51,58
140,39,0.85,32,11,58
140,39,0.9,28,3,58
140,40,0.25,42,52,57
140,40,0.85,34,13,57
140,40,0.9,30,4,57
140,41,0.25,41,49,56
140,41,0.85,35,11,56
140,41,0.9,32,4,56
140,42,0.25,40,51,59
140,42,0.85,34,8,59
140,42,0.9,29,3,59
140,43,0.25,43,55,58
140,43,0.85,35,8,58
140,43,0.9,30,3,58
140,44,0.25,42,55,57
140,44,0.85,32,12,57
140,44,0.9,30,6,57
140,45,0.25,44,52,60
140,45,0.85,35,12,60
140,45,0.9,31,5,60
140,46,0.25,42,51,59
140,46,0.85,33,12,59
140,46,0.9,30,5,59
140,47,0.25,42,53,58
140,47,0.85,35,11,58
140,47,0.9,30,5,58
140,48,0.25,40,55,56
140,48,0.85,32,15,56
140,48,0.9,29,6,56
150,1,0.25,43,50,59
150,1,0.85,34,11,59
150,1,0.9,29,4,59
150,2,0.25,42,55,58
150,2,0.85,34,12,58
150,2,0.9,30,4,58
150,3,0.25,43,56,58
150,3,0.85,34,12,58
150,3,0.9,32,4,58
150,4,0.25,42,56,59
150,4,0.85,35,12,59
150,4,0.9,32,3,59
150,5,0.25,42,56,57
150,5,0.85,34,13,57
150,5,0.9,31,4,57
150,6,0.25,43,53,59
150,6,0.85,34,13,59
150,6,0.9,30,5,59
150,7,0.25,42,52,60
150,7,0.85,34,12,60
150,7,0.9,32,5,60
150,8,0.25,41,55,58
150,8,0.85,30,13,58
150,8,0.9,27,4,58
150,9,0.25,45,55,60
150,9,0.85,36,13,60
150,9,0.9,33,5,60
150,10,0.25,44,56,58
150,10,0.85,35,15,58
150,10,0.9,30,6,58
150,11,0.25,45,53,60
150,11,0.85,36,12,60
150,11,0.9,32,5,60
150,12,0.25,44,52,59
150,12,0.85,36,9,59
150,12,0.9,32,4,59
150,13,0.25,41,54,59
150,13,0.85,30,12,59
150,13,0.9,26,4,59
150,14,0.25,40,58,57
150,14,0.85,34,14,57
150,14,0.9,30,5,57
150,15,0.25,42,54,58
150,15,0.85,30,11,58
150,15,0.9,26,4,58
150,16,0.25,44,53,59
150,16,0.85,37,13,59
150,16,0.9,32,5,59
150,17,0.25,42,53,59
150,17,0.85,34,12,59
150,17,0.9,32,5,59
150,18,0.25,43,56,59
150,18,0.85,32,11,59
150,18,0.9,29,4,59
150,19,0.25,41,56,56
150,19,0.85,34,12,56
150,19,0.9,30,4,56
150,20,0.25,43,57,57
150,20,0.85,34,12,57
150,20,0.9,30,4,57
150,21,0.25,43,55,58
150,21,0.85,35,11,58
150,21,0.9,31,5,58
150,22,0.25,45,54,59
150,22,0.85,36,12,59
150,22,0.9,32,4,59
150,23,0.25,42,50,58
150,23,0.85,33,12,58
150,23,0.9,29,5,58
150,24,0.25,42,58,57
150,24,0.85,34,11,57
150,24,0.9,30,3,57
150,25,0.25,41,55,58
150,25,0.85,34,13,58
150,25,0.9,32,5,58
150,26,0.25,42,54,58
150,26,0.85,33,13,58
150,26,0.9,31,5,58
150,27,0.25,44,51,60
150,27,0.85,33,11,60
150,27,0.9,30,4,60
150,28,0.25,43,56,58
150,28,0.85,30,13,58
150,28,0.9,26,4,58
150,29,0.25,44,55,59
150,29,0.85,35,12,59
150,29,0.9,32,5,59
150,30,0.25,43,54,59
150,30,0.85,35,13,59
150,30,0.9,31,5,59
150,31,0.25,44,50,58
150,31,0.85,37,10,58
150,31,0.9,32,2,58
150,32,0.25,44,56,59
150,32,0.85,36,13,59
150,32,0.9,33,5,59
150,33,0.25,42,54,56
150,33,0.85,35,12,56
150,33,0.9,31,4,56
150,34,0.25,43,54,60
150,34,0.85,34,13,60
150,34,0.9,30,5,60
150,35,0.25,44,57,59
150,35,0.85,35,13,59
150,35,0.9,30,4,59
150,36,0.25,45,53,58
150,36,0.85,37,7,58
150,36,0.9,33,1,58
160,1,0.25,43,56,57
160,1,0.85,36,13,57
160,1,0.9,33,6,57
160,2,0.25,43,56,59
160,2,0.85,34,13,59
160,2,0.9,30,4,59
160,3,0.25,41,53,59
160,3,0.85,36,14,59
160,3,0.9,33,5,59
160,4,0.25,43,58,58
160,4,0.85,36,15,58
160,4,0.9,32,6,58
160,5,0.25,44,55,58
160,5,0.85,36,11,58
160,5,0.9,32,4,58
160,6,0.25,44,53,59
160,6,0.85,35,10,59
160,6,0.9,31,4,59
160,7,0.25,43,54,58
160,7,0.85,36,12,58
160,7,0.9,32,4,58
160,8,0.25,43,59,57
160,8,0.85,36,13,57
160,8,0.9,33,5,57
160,9,0.25,42,53,57
160,9,0.85,34,12,57
160,9,0.9,30,4,57
160,10,0.25,44,54,59
160,10,0.85,35,13,59
160,10,0.9,32,5,59
160,11,0.25,43,55,60
160,11,0.85,35,11,60
160,11,0.9,32,5,60
160,12,0.25,44,53,59
160,12,0.85,37,12,59
160,12,0.9,33,4,59
160,13,0.25,43,57,59
160,13,0.85,34,13,59
160,13,0.9,31,5,59
160,14,0.25,42,55,59
160,14,0.85,33,14,59
160,14,0.9,30,5,59
160,15,0.25,42,58,59
160,15,0.85,35,12,59
160,15,0.9,31,3,59
160,16,0.25,44,55,59
160,16,0.85,32,12,59
160,16,0.9,29,4,59
160,17,0.25,43,53,59
160,17,0.85,35,13,59
160,17,0.9,31,5,59
160,18,0.25,43,56,60
160,18,0.85,36,13,60
160,18,0.9,32,5,60
160,19,0.25,43,54,59
160,19,0.85,33,13,59
160,19,0.9,30,4,59
160,20,0.25,43,52,59
160,20,0.85,35,11,59
160,20,0.9,31,4,59
160,21,0.25,42,54,60
160,21,0.85,35,11,60
160,21,0.9,32,3,60
160,22,0.25,45,55,60
160,22,0.85,36,12,60
160,22,0.9,33,5,60
160,23,0.25,45,54,60
160,23,0.85,36,11,60
160,23,0.9,32,3,60
160,24,0.25,44,57,59
160,24,0.85,36,11,59
160,24,0.9,31,3,59
170,1,0.25,44,56,59
170,1,0.85,36,13,59
170,1,0.9,32,5,59
170,2,0.25,42,53,60
170,2,0.85,35,14,60
170,2,0.9,31,5,60
170,3,0.25,45,57,60
170,3,0.85,37,14,60
170,3,0.9,33,5,60
170,4,0.25,44,57,60
170,4,0.85,36,14,60
170,4,0.9,32,5,60
170,5,0.25,43,57,60
170,5,0.85,35,14,60
170,5,0.9,31,5,60
170,6,0.25,45,56,60
170,6,0.85,37,12,60
170,6,0.9,33,5,60
170,7,0.25,44,58,58
170,7,0.85,36,13,58
170,7,0.9,32,5,58
170,8,0.25,45,56,60
170,8,0.85,37,13,60
170,8,0.9,33,5,60
170,9,0.25,45,57,60
170,9,0.85,36,12,60
170,9,0.9,32,5,60
170,10,0.25,45,57,60
170,10,0.85,37,14,60
170,10,0.9,33,5,60
170,11,0.25,45,55,60
170,11,0.85,36,13,60
170,11,0.9,33,5,60
170,12,0.25,43,55,58
170,12,0.85,36,13,58
170,12,0.9,32,5,58
170,13,0.25,44,56,59
170,13,0.85,36,14,59
170,13,0.9,32,5,59
180,1,0.25,45,57,60
180,1,0.85,37,14,60
180,1,0.9,33,5,60
