"habitat","confidence_threshold","TP","FP","TN","FN","TPR","FPR","recall","precision","F_score1","F_score2","F_score3"
"alpine meadow",0.79,10,0,8331,119,0.0775193798449612,0,0.0775193798449612,1,0.143884892086331,0.588235294117647,0.894596988485385
"alpine meadow",0.8,10,0,8331,119,0.0775193798449612,0,0.0775193798449612,1,0.143884892086331,0.588235294117647,0.894596988485385
"alpine meadow",0.81,10,0,8331,119,0.0775193798449612,0,0.0775193798449612,1,0.143884892086331,0.588235294117647,0.894596988485385
"alpine meadow",0.82,10,0,8331,119,0.0775193798449612,0,0.0775193798449612,1,0.143884892086331,0.588235294117647,0.894596988485385
"alpine meadow",0.83,10,0,8331,119,0.0775193798449612,0,0.0775193798449612,1,0.143884892086331,0.588235294117647,0.894596988485385
"alpine meadow",0.84,10,0,8331,119,0.0775193798449612,0,0.0775193798449612,1,0.143884892086331,0.588235294117647,0.894596988485385
"alpine meadow",0.85,9,0,8331,120,0.0697674418604651,0,0.0697674418604651,1,0.130434782608696,0.56043956043956,0.883381924198251
"alpine meadow",0.86,8,0,8331,121,0.062015503875969,0,0.062015503875969,1,0.116788321167883,0.529182879377432,0.869752421959096
"alpine meadow",0.87,8,0,8331,121,0.062015503875969,0,0.062015503875969,1,0.116788321167883,0.529182879377432,0.869752421959096
"alpine meadow",0.88,7,0,8331,122,0.0542635658914729,0,0.0542635658914729,1,0.102941176470588,0.493775933609958,0.852834740651387
"alpine meadow",0.89,6,0,8331,123,0.0465116279069767,0,0.0465116279069767,1,0.0888888888888889,0.453333333333333,0.831275720164609
"alpine meadow",0.9,5,0,8331,124,0.0387596899224806,0,0.0387596899224806,1,0.0746268656716418,0.406698564593301,0.802861685214626
"alpine meadow",0.91,5,0,8331,124,0.0387596899224806,0,0.0387596899224806,1,0.0746268656716418,0.406698564593301,0.802861685214626
"alpine meadow",0.92,5,0,8331,124,0.0387596899224806,0,0.0387596899224806,1,0.0746268656716418,0.406698564593301,0.802861685214626
"alpine meadow",0.93,5,0,8331,124,0.0387596899224806,0,0.0387596899224806,1,0.0746268656716418,0.406698564593301,0.802861685214626
"alpine meadow",0.94,5,0,8331,124,0.0387596899224806,0,0.0387596899224806,1,0.0746268656716418,0.406698564593301,0.802861685214626
"alpine meadow",0.95,5,0,8331,124,0.0387596899224806,0,0.0387596899224806,1,0.0746268656716418,0.406698564593301,0.802861685214626
"alpine meadow",0.96,4,0,8331,125,0.0310077519379845,0,0.0310077519379845,1,0.0601503759398496,0.352331606217617,0.763705103969754
"alpine meadow",0.97,2,0,8331,127,0.0155038759689922,0,0.0155038759689922,1,0.0305343511450382,0.211180124223602,0.613981762917933
"alpine meadow",0.98,2,0,8331,127,0.0155038759689922,0,0.0155038759689922,1,0.0305343511450382,0.211180124223602,0.613981762917933
"alpine meadow",0.99,1,0,8331,128,0.00775193798449612,0,0.00775193798449612,1,0.0153846153846154,0.117241379310345,0.441048034934498
"crop",0.1,122,678,6462,94,0.564814814814815,0.0949579831932773,0.564814814814815,0.1525,0.240157480314961,0.159342347879533,0.153610252318739
"crop",0.11,113,549,6590,104,0.52073732718894,0.0769015268244852,0.52073732718894,0.170694864048338,0.257110352673493,0.17772226847997,0.171838535314754
"crop",0.12,105,455,6684,112,0.483870967741935,0.0637344165849559,0.483870967741935,0.1875,0.27027027027027,0.194508009153318,0.18864400448263
"crop",0.13,97,378,6759,122,0.442922374429224,0.0529634300126103,0.442922374429224,0.204210526315789,0.279538904899135,0.210896534083642,0.205306062574656
"crop",0.14,92,310,6822,132,0.410714285714286,0.0434660684240045,0.410714285714286,0.228855721393035,0.293929712460064,0.234975961538462,0.229863447456956
"crop",0.15,87,251,6880,138,0.386666666666667,0.035198429392792,0.386666666666667,0.257396449704142,0.309058614564831,0.262559914787857,0.258251285819251
"crop",0.16,82,210,6920,144,0.36283185840708,0.02945301542777,0.36283185840708,0.280821917808219,0.316602316602317,0.284605961616987,0.281451777339768
"crop",0.17,77,173,6956,150,0.33920704845815,0.0242670781315753,0.33920704845815,0.308,0.322851153039832,0.30967589306837,0.308280810242994
"crop",0.18,74,150,6978,154,0.324561403508772,0.021043771043771,0.324561403508772,0.330357142857143,0.327433628318584,0.330010493179433,0.330298744917801
"crop",0.19,67,126,7003,160,0.295154185022026,0.0176742881189508,0.295154185022026,0.347150259067358,0.319047619047619,0.343589743589744,0.346545808367901
"crop",0.2,62,100,7028,166,0.271929824561404,0.0140291806958474,0.271929824561404,0.382716049382716,0.317948717948718,0.373758865248227,0.38117847577307
"crop",0.21,59,85,7043,169,0.258771929824561,0.0119248035914703,0.258771929824561,0.409722222222222,0.317204301075269,0.396129541864139,0.407369428493301
"crop",0.22,55,77,7049,175,0.239130434782609,0.0108055009823183,0.239130434782609,0.416666666666667,0.303867403314917,0.399231426131512,0.413626209977662
"crop",0.23,52,65,7061,178,0.226086956521739,0.00912152680325568,0.226086956521739,0.444444444444444,0.29971181556196,0.420551855375833,0.440234702430847
"crop",0.24,51,60,7066,179,0.221739130434783,0.00841987089531294,0.221739130434783,0.459459459459459,0.299120234604106,0.432203389830508,0.454633715798764
"crop",0.25,48,52,7074,182,0.208695652173913,0.00729722144260455,0.208695652173913,0.48,0.290909090909091,0.445901639344262,0.473900293255132
"crop",0.26,46,43,7083,184,0.2,0.00603424080830761,0.2,0.51685393258427,0.288401253918495,0.47279322853688,0.508871851040526
"crop",0.27,44,35,7091,186,0.191304347826087,0.00491159135559921,0.191304347826087,0.556962025316456,0.284789644012945,0.500669344042838,0.546617466174662
"crop",0.28,41,30,7096,189,0.178260869565217,0.00420993544765647,0.178260869565217,0.577464788732394,0.272425249169435,0.510248901903367,0.56493860845839
"crop",0.29,41,27,7099,189,0.178260869565217,0.00378894190289082,0.178260869565217,0.602941176470588,0.275167785234899,0.528831562974203,0.589046941678521
"crop",0.3,40,23,7103,190,0.173913043478261,0.00322761717653663,0.173913043478261,0.634920634920635,0.273037542662116,0.549273021001615,0.618683001531394
"crop",0.31,38,21,7105,192,0.165217391304348,0.00294695481335953,0.165217391304348,0.644067796610169,0.262975778546713,0.550255536626916,0.626101141924959
"crop",0.32,37,17,7109,193,0.160869565217391,0.00238563008700533,0.160869565217391,0.685185185185185,0.26056338028169,0.574954296160878,0.663765541740675
"crop",0.33,36,15,7111,194,0.156521739130435,0.00210496772382823,0.156521739130435,0.705882352941177,0.256227758007117,0.58508604206501,0.682176360225141
"crop",0.34,34,14,7112,196,0.147826086956522,0.00196463654223969,0.147826086956522,0.708333333333333,0.244604316546763,0.579158316633267,0.682703777335984
"crop",0.35,31,11,7115,199,0.134782608695652,0.00154364299747404,0.134782608695652,0.738095238095238,0.227941176470588,0.584257206208426,0.706772009029345
"crop",0.36,31,11,7115,199,0.134782608695652,0.00154364299747404,0.134782608695652,0.738095238095238,0.227941176470588,0.584257206208426,0.706772009029345
"crop",0.37,29,11,7115,201,0.126086956521739,0.00154364299747404,0.126086956521739,0.725,0.214814814814815,0.566666666666667,0.692434988179669
"crop",0.38,28,11,7115,202,0.121739130434783,0.00154364299747404,0.121739130434783,0.717948717948718,0.20817843866171,0.557377049180328,0.684745762711864
"crop",0.39,24,10,7116,206,0.104347826086957,0.00140331181588549,0.104347826086957,0.705882352941177,0.181818181818182,0.527131782945736,0.667768595041322
"crop",0.4,24,8,7118,206,0.104347826086957,0.00112264945270839,0.104347826086957,0.75,0.183206106870229,0.549865229110512,0.706705539358601
"crop",0.41,23,7,7119,207,0.1,0.000982318271119843,0.1,0.766666666666667,0.176923076923077,0.550704225352113,0.719195046439629
"crop",0.42,23,7,7119,207,0.1,0.000982318271119843,0.1,0.766666666666667,0.176923076923077,0.550704225352113,0.719195046439629
"crop",0.43,23,7,7119,207,0.1,0.000982318271119843,0.1,0.766666666666667,0.176923076923077,0.550704225352113,0.719195046439629
"crop",0.44,22,7,7119,208,0.0956521739130435,0.000982318271119843,0.0956521739130435,0.758620689655172,0.16988416988417,0.538904899135447,0.709904153354633
"crop",0.45,22,6,7120,208,0.0956521739130435,0.000841987089531294,0.0956521739130435,0.785714285714286,0.170542635658915,0.551622418879056,0.733333333333333
"crop",0.46,22,5,7121,208,0.0956521739130435,0.000701655907942745,0.0956521739130435,0.814814814814815,0.171206225680934,0.564954682779456,0.758361774744027
"crop",0.47,22,4,7122,208,0.0956521739130435,0.000561324726354196,0.0956521739130435,0.846153846153846,0.171875,0.578947368421053,0.785159010600707
"crop",0.48,22,4,7122,208,0.0956521739130435,0.000561324726354196,0.0956521739130435,0.846153846153846,0.171875,0.578947368421053,0.785159010600707
"crop",0.49,22,4,7122,208,0.0956521739130435,0.000561324726354196,0.0956521739130435,0.846153846153846,0.171875,0.578947368421053,0.785159010600707
"crop",0.5,20,3,7123,210,0.0869565217391304,0.000420993544765647,0.0869565217391304,0.869565217391304,0.158102766798419,0.568561872909699,0.798418972332016
"crop",0.51,19,2,7124,211,0.0826086956521739,0.000280662363177098,0.0826086956521739,0.904761904761905,0.151394422310757,0.570671378091873,0.823605150214592
"crop",0.52,19,2,7124,211,0.0826086956521739,0.000280662363177098,0.0826086956521739,0.904761904761905,0.151394422310757,0.570671378091873,0.823605150214592
"crop",0.53,18,2,7124,212,0.0782608695652174,0.000280662363177098,0.0782608695652174,0.9,0.144,0.556363636363636,0.8152466367713
"crop",0.54,17,2,7124,213,0.0739130434782609,0.000280662363177098,0.0739130434782609,0.894736842105263,0.136546184738956,0.541198501872659,0.806103286384976
"crop",0.55,16,1,7125,214,0.0695652173913043,0.000140331181588549,0.0695652173913043,0.941176470588235,0.129554655870445,0.541832669322709,0.837305699481865
"crop",0.56,16,1,7125,214,0.0695652173913043,0.000140331181588549,0.0695652173913043,0.941176470588235,0.129554655870445,0.541832669322709,0.837305699481865
"crop",0.57,16,1,7125,214,0.0695652173913043,0.000140331181588549,0.0695652173913043,0.941176470588235,0.129554655870445,0.541832669322709,0.837305699481865
"crop",0.58,15,1,7125,215,0.0652173913043478,0.000140331181588549,0.0652173913043478,0.9375,0.121951219512195,0.524691358024691,0.827868852459016
"crop",0.59,15,1,7125,215,0.0652173913043478,0.000140331181588549,0.0652173913043478,0.9375,0.121951219512195,0.524691358024691,0.827868852459016
"crop",0.6,14,1,7125,216,0.0608695652173913,0.000140331181588549,0.0608695652173913,0.933333333333333,0.114285714285714,0.506382978723404,0.817341040462428
"crop",0.61,12,1,7125,218,0.0521739130434783,0.000140331181588549,0.0521739130434783,0.923076923076923,0.0987654320987654,0.465753424657534,0.792156862745098
"crop",0.62,12,1,7125,218,0.0521739130434783,0.000140331181588549,0.0521739130434783,0.923076923076923,0.0987654320987654,0.465753424657534,0.792156862745098
"crop",0.63,12,1,7125,218,0.0521739130434783,0.000140331181588549,0.0521739130434783,0.923076923076923,0.0987654320987654,0.465753424657534,0.792156862745098
"crop",0.64,11,1,7125,219,0.0478260869565217,0.000140331181588549,0.0478260869565217,0.916666666666667,0.0909090909090909,0.443127962085308,0.776923076923077
"crop",0.65,10,1,7125,220,0.0434782608695652,0.000140331181588549,0.0434782608695652,0.909090909090909,0.0829875518672199,0.41871921182266,0.759398496240601
