"confidence_threshold","TP","FP","TN","FN","TPR","FPR","recall","precision","F_score1","F_score2","F_score3"
0.65,91,3,38699,981,0.0848880597014925,7.75153738824867e-05,0.0848880597014925,0.968085106382979,0.156089193825043,0.60054347826087,0.877673796791444
0.66,89,3,38699,983,0.0830223880597015,7.75153738824867e-05,0.0830223880597015,0.967391304347826,0.152920962199313,0.594732704402516,0.875097352024922
0.67,80,2,38700,992,0.0746268656716418,5.16769159216578e-05,0.0746268656716418,0.975609756097561,0.138648180242634,0.570469798657718,0.87144089732528
0.68,77,2,38700,995,0.0718283582089552,5.16769159216578e-05,0.0718283582089552,0.974683544303797,0.133796698523023,0.560359589041096,0.866807846633972
0.69,74,2,38700,998,0.0690298507462687,5.16769159216578e-05,0.0690298507462687,0.973684210526316,0.128919860627178,0.549825174825175,0.861854243542436
0.7,72,2,38700,1000,0.0671641791044776,5.16769159216578e-05,0.0671641791044776,0.972972972972973,0.12565445026178,0.542553191489362,0.858356940509915
0.71,68,2,38700,1004,0.0634328358208955,5.16769159216578e-05,0.0634328358208955,0.971428571428571,0.119089316987741,0.527372262773723,0.850842418235877
0.72,63,1,38701,1009,0.0587686567164179,2.58384579608289e-05,0.0587686567164179,0.984375,0.110915492957746,0.510973282442748,0.851579229122056
0.73,56,1,38701,1016,0.0522388059701493,2.58384579608289e-05,0.0522388059701493,0.982456140350877,0.0992028343666962,0.479838709677419,0.835203780271707
0.74,54,1,38701,1018,0.0503731343283582,2.58384579608289e-05,0.0503731343283582,0.981818181818182,0.095829636202307,0.470286885245902,0.829884357881923
0.75,50,1,38701,1022,0.0466417910447761,2.58384579608289e-05,0.0466417910447761,0.980392156862745,0.0890471950133571,0.45021186440678,0.818211276733636
0.76,48,1,38701,1024,0.0447761194029851,2.58384579608289e-05,0.0447761194029851,0.979591836734694,0.0856378233719893,0.439655172413793,0.81178834561286
0.77,42,0,38702,1030,0.0391791044776119,0,0.0391791044776119,1,0.0754039497307002,0.409403669724771,0.804628224582701
0.78,39,0,38702,1033,0.0363805970149254,0,0.0363805970149254,1,0.0702070207020702,0.390919811320755,0.792236524537409
0.79,37,0,38702,1035,0.0345149253731343,0,0.0345149253731343,1,0.066726780883679,0.378004807692308,0.783109807208717
0.8,33,0,38702,1039,0.0307835820895522,0,0.0307835820895522,1,0.0597285067873303,0.350625,0.762351326623971
0.81,32,0,38702,1040,0.0298507462686567,0,0.0298507462686567,1,0.0579710144927536,0.343434343434343,0.756554307116105
0.82,31,0,38702,1041,0.0289179104477612,0,0.0289179104477612,1,0.0562103354487761,0.33609693877551,0.750479386385427
0.83,31,0,38702,1041,0.0289179104477612,0,0.0289179104477612,1,0.0562103354487761,0.33609693877551,0.750479386385427
0.84,29,0,38702,1043,0.0270522388059701,0,0.0270522388059701,1,0.0526793823796549,0.320963541666667,0.737411883182276
0.85,27,0,38702,1045,0.0251865671641791,0,0.0251865671641791,1,0.0491355777979982,0.305186170212766,0.722958642629905
0.86,25,0,38702,1047,0.0233208955223881,0,0.0233208955223881,1,0.0455788514129444,0.288722826086957,0.706886898096305
0.87,24,0,38702,1048,0.0223880597014925,0,0.0223880597014925,1,0.0437956204379562,0.28021978021978,0.69815668202765
0.88,21,0,38702,1051,0.019589552238806,0,0.019589552238806,1,0.0384263494967978,0.253551136363636,0.668663303909206
