"n_recordings_sampled","sample_number","minimum_confidence_threshold","n_species_correctly_detected","n_species_incorrectly_detected","total_species_detected"
60,53,0.85,19,3,55
60,54,0.15,33,20,54
60,54,0.6,26,8,54
60,54,0.85,21,4,54
60,55,0.15,34,16,54
60,55,0.6,26,3,54
60,55,0.85,18,2,54
60,56,0.15,27,23,47
60,56,0.6,21,1,47
60,56,0.85,15,1,47
60,57,0.15,28,20,51
60,57,0.6,23,2,51
60,57,0.85,19,2,51
60,58,0.15,30,23,52
60,58,0.6,27,4,52
60,58,0.85,21,3,52
60,59,0.15,28,26,50
60,59,0.6,25,3,50
60,59,0.85,19,3,50
60,60,0.15,27,22,48
60,60,0.6,20,4,48
60,60,0.85,17,2,48
60,61,0.15,27,20,48
60,61,0.6,21,5,48
60,61,0.85,18,1,48
60,62,0.15,27,21,50
60,62,0.6,20,5,50
60,62,0.85,13,2,50
60,63,0.15,31,23,58
60,63,0.6,20,4,58
60,63,0.85,16,3,58
60,64,0.15,30,27,49
60,64,0.6,26,7,49
60,64,0.85,22,4,49
60,65,0.15,30,20,52
60,65,0.6,23,5,52
60,65,0.85,14,2,52
60,66,0.15,30,25,48
60,66,0.6,27,4,48
60,66,0.85,22,2,48
60,67,0.15,30,23,51
60,67,0.6,25,3,51
60,67,0.85,18,2,51
60,68,0.15,29,20,57
60,68,0.6,18,4,57
60,68,0.85,14,2,57
60,69,0.15,26,18,48
60,69,0.6,22,3,48
60,69,0.85,18,2,48
60,70,0.15,30,22,45
60,70,0.6,25,4,45
60,70,0.85,18,1,45
60,71,0.15,31,29,50
60,71,0.6,26,5,50
60,71,0.85,16,1,50
60,72,0.15,30,23,57
60,72,0.6,20,4,57
60,72,0.85,15,3,57
60,73,0.15,32,25,58
60,73,0.6,23,4,58
60,73,0.85,18,2,58
60,74,0.15,32,17,51
60,74,0.6,26,4,51
60,74,0.85,21,2,51
60,75,0.15,32,28,55
60,75,0.6,22,7,55
60,75,0.85,15,5,55
60,76,0.15,29,18,56
60,76,0.6,27,2,56
60,76,0.85,23,1,56
60,77,0.15,32,24,54
60,77,0.6,24,6,54
60,77,0.85,20,5,54
60,78,0.15,34,23,52
60,78,0.6,27,3,52
60,78,0.85,20,2,52
60,79,0.15,31,13,60
60,79,0.6,25,3,60
60,79,0.85,20,2,60
60,80,0.15,29,23,51
60,80,0.6,26,3,51
60,80,0.85,18,2,51
60,81,0.15,26,16,58
60,81,0.6,22,3,58
60,81,0.85,17,2,58
60,82,0.15,26,19,58
60,82,0.6,20,4,58
60,82,0.85,17,3,58
60,83,0.15,31,21,53
60,83,0.6,21,6,53
60,83,0.85,15,3,53
60,84,0.15,27,21,54
60,84,0.6,19,5,54
60,84,0.85,15,2,54
60,85,0.15,30,25,54
60,85,0.6,25,4,54
60,85,0.85,18,1,54
60,86,0.15,31,22,49
60,86,0.6,25,4,49
60,86,0.85,19,3,49
60,87,0.15,29,22,50
60,87,0.6,23,6,50
60,87,0.85,18,2,50
60,88,0.15,33,18,58
60,88,0.6,26,5,58
60,88,0.85,20,2,58
60,89,0.15,32,25,59
60,89,0.6,26,3,59
60,89,0.85,17,1,59
60,90,0.15,33,19,52
60,90,0.6,28,6,52
60,90,0.85,23,2,52
60,91,0.15,29,23,49
60,91,0.6,25,5,49
60,91,0.85,21,3,49
60,92,0.15,25,22,51
60,92,0.6,22,5,51
60,92,0.85,16,2,51
60,93,0.15,25,22,52
60,93,0.6,20,5,52
60,93,0.85,14,4,52
60,94,0.15,33,19,58
60,94,0.6,27,3,58
60,94,0.85,21,0,58
60,95,0.15,29,19,59
60,95,0.6,23,5,59
60,95,0.85,20,1,59
60,96,0.15,29,20,53
60,96,0.6,26,3,53
60,96,0.85,20,2,53
60,97,0.15,34,23,54
60,97,0.6,25,5,54
60,97,0.85,19,2,54
60,98,0.15,31,29,58
60,98,0.6,26,6,58
60,98,0.85,19,3,58
60,99,0.15,31,24,53
60,99,0.6,24,7,53
60,99,0.85,16,1,53
60,100,0.15,30,23,55
60,100,0.6,23,2,55
60,100,0.85,15,1,55
60,101,0.15,33,19,56
60,101,0.6,27,3,56
60,101,0.85,21,2,56
60,102,0.15,33,22,50
60,102,0.6,23,5,50
60,102,0.85,15,3,50
60,103,0.15,27,23,51
60,103,0.6,21,5,51
60,103,0.85,17,3,51
60,104,0.15,30,24,56
60,104,0.6,27,4,56
60,104,0.85,20,2,56
60,105,0.15,32,20,51
60,105,0.6,19,6,51
60,105,0.85,14,3,51
60,106,0.15,32,19,59
60,106,0.6,26,3,59
60,106,0.85,21,1,59
60,107,0.15,29,17,52
60,107,0.6,23,2,52
60,107,0.85,19,2,52
60,108,0.15,28,21,48
60,108,0.6,20,2,48
60,108,0.85,15,2,48
60,109,0.15,36,17,58
60,109,0.6,32,3,58
60,109,0.85,23,3,58
60,110,0.15,32,25,56
60,110,0.6,25,5,56
60,110,0.85,18,3,56
60,111,0.15,31,19,53
60,111,0.6,25,3,53
60,111,0.85,18,1,53
60,112,0.15,28,20,50
60,112,0.6,23,2,50
60,112,0.85,18,1,50
60,113,0.15,34,23,57
60,113,0.6,29,6,57
60,113,0.85,21,4,57
60,114,0.15,27,24,50
60,114,0.6,22,7,50
60,114,0.85,17,3,50
60,115,0.15,29,22,55
60,115,0.6,21,2,55
60,115,0.85,18,2,55
60,116,0.15,33,18,58
60,116,0.6,29,5,58
60,116,0.85,24,2,58
60,117,0.15,26,24,45
60,117,0.6,21,8,45
60,117,0.85,16,4,45
60,118,0.15,32,25,54
60,118,0.6,23,6,54
60,118,0.85,19,4,54
60,119,0.15,31,20,53
60,119,0.6,27,4,53
60,119,0.85,19,3,53
60,120,0.15,29,24,52
60,120,0.6,21,5,52
60,120,0.85,13,3,52
60,121,0.15,30,20,57
60,121,0.6,22,6,57
60,121,0.85,19,2,57
60,122,0.15,33,23,51
60,122,0.6,29,5,51
60,122,0.85,21,2,51
60,123,0.15,31,25,46
60,123,0.6,23,2,46
60,123,0.85,19,2,46
60,124,0.15,28,22,50
60,124,0.6,22,4,50
60,124,0.85,16,2,50
60,125,0.15,23,20,52
60,125,0.6,19,2,52
60,125,0.85,15,1,52
60,126,0.15,30,9,53
60,126,0.6,27,2,53
60,126,0.85,22,1,53
60,127,0.15,31,23,55
60,127,0.6,22,5,55
60,127,0.85,19,3,55
60,128,0.15,33,16,57
60,128,0.6,24,2,57
60,128,0.85,22,1,57
60,129,0.15,27,29,48
60,129,0.6,21,6,48
60,129,0.85,20,2,48
60,130,0.15,30,26,50
60,130,0.6,23,4,50
60,130,0.85,14,2,50
60,131,0.15,33,28,54
60,131,0.6,28,6,54
60,131,0.85,23,3,54
60,132,0.15,31,20,53
60,132,0.6,28,4,53
60,132,0.85,23,3,53
60,133,0.15,31,18,52
60,133,0.6,23,4,52
60,133,0.85,15,1,52
60,134,0.15,31,19,55
60,134,0.6,24,4,55
60,134,0.85,19,3,55
60,135,0.15,27,22,51
60,135,0.6,22,6,51
60,135,0.85,18,2,51
60,136,0.15,32,24,61
60,136,0.6,28,3,61
60,136,0.85,22,2,61
60,137,0.15,28,23,57
60,137,0.6,21,5,57
60,137,0.85,14,2,57
60,138,0.15,33,23,55
60,138,0.6,26,3,55
60,138,0.85,19,1,55
60,139,0.15,28,26,55
60,139,0.6,22,3,55
60,139,0.85,15,2,55
60,140,0.15,28,23,46
60,140,0.6,22,4,46
60,140,0.85,16,1,46
60,141,0.15,28,23,52
60,141,0.6,21,4,52
60,141,0.85,17,3,52
60,142,0.15,34,29,51
60,142,0.6,26,6,51
60,142,0.85,20,2,51
60,143,0.15,31,17,52
60,143,0.6,25,6,52
60,143,0.85,20,3,52
60,144,0.15,31,28,54
60,144,0.6,27,2,54
60,144,0.85,23,2,54
60,145,0.15,32,26,59
60,145,0.6,25,6,59
60,145,0.85,18,4,59
60,146,0.15,27,26,52
60,146,0.6,21,5,52
60,146,0.85,15,3,52
60,147,0.15,24,18,51
60,147,0.6,20,3,51
60,147,0.85,15,1,51
60,148,0.15,30,21,55
60,148,0.6,25,2,55
60,148,0.85,17,2,55
60,149,0.15,27,23,51
60,149,0.6,23,4,51
60,149,0.85,16,2,51
60,150,0.15,27,20,53
60,150,0.6,23,3,53
60,150,0.85,16,1,53
60,151,0.15,32,19,56
60,151,0.6,27,4,56
60,151,0.85,24,1,56
60,152,0.15,27,22,52
60,152,0.6,20,4,52
60,152,0.85,12,2,52
60,153,0.15,28,25,56
60,153,0.6,23,6,56
60,153,0.85,20,3,56
60,154,0.15,31,17,56
60,154,0.6,28,4,56
60,154,0.85,18,2,56
60,155,0.15,31,20,53
60,155,0.6,24,2,53
60,155,0.85,20,1,53
60,156,0.15,30,22,54
60,156,0.6,20,4,54
60,156,0.85,15,1,54
60,157,0.15,28,22,49
60,157,0.6,21,3,49
60,157,0.85,15,2,49
60,158,0.15,31,24,55
60,158,0.6,23,5,55
60,158,0.85,19,4,55
60,159,0.15,31,27,53
60,159,0.6,25,4,53
60,159,0.85,18,2,53
60,160,0.15,32,21,56
60,160,0.6,25,5,56
60,160,0.85,18,4,56
60,161,0.15,29,19,47
60,161,0.6,24,3,47
60,161,0.85,17,2,47
60,162,0.15,29,24,56
60,162,0.6,25,5,56
60,162,0.85,21,2,56
60,163,0.15,31,21,55
60,163,0.6,27,4,55
60,163,0.85,20,1,55
60,164,0.15,27,22,53
60,164,0.6,21,4,53
60,164,0.85,17,1,53
60,165,0.15,27,22,57
60,165,0.6,21,4,57
60,165,0.85,17,1,57
60,166,0.15,31,26,52
60,166,0.6,18,4,52
60,166,0.85,13,3,52
60,167,0.15,34,20,55
60,167,0.6,30,5,55
60,167,0.85,22,4,55
60,168,0.15,24,18,56
60,168,0.6,19,2,56
60,168,0.85,18,1,56
60,169,0.15,33,20,54
60,169,0.6,27,4,54
60,169,0.85,21,4,54
60,170,0.15,29,21,53
60,170,0.6,24,2,53
60,170,0.85,20,2,53
60,171,0.15,29,22,55
60,171,0.6,22,7,55
60,171,0.85,14,2,55
60,172,0.15,26,26,52
60,172,0.6,22,8,52
60,172,0.85,18,4,52
60,173,0.15,29,20,54
60,173,0.6,22,3,54
60,173,0.85,17,2,54
60,174,0.15,32,27,50
60,174,0.6,26,3,50
60,174,0.85,17,1,50
60,175,0.15,35,15,56
60,175,0.6,30,3,56
60,175,0.85,22,2,56
60,176,0.15,29,24,54
60,176,0.6,23,2,54
60,176,0.85,15,2,54
60,177,0.15,27,21,54
60,177,0.6,24,5,54
60,177,0.85,19,3,54
60,178,0.15,29,22,57
60,178,0.6,20,2,57
60,178,0.85,15,1,57
60,179,0.15,33,26,55
60,179,0.6,25,6,55
60,179,0.85,21,2,55
60,180,0.15,32,25,61
60,180,0.6,25,3,61
60,180,0.85,18,3,61
60,181,0.15,28,21,53
60,181,0.6,24,4,53
60,181,0.85,19,2,53
60,182,0.15,28,25,52
60,182,0.6,19,5,52
60,182,0.85,16,4,52
60,183,0.15,30,20,50
60,183,0.6,26,5,50
60,183,0.85,24,4,50
60,184,0.15,31,21,56
60,184,0.6,25,6,56
60,184,0.85,20,4,56
60,185,0.15,30,21,51
60,185,0.6,24,5,51
60,185,0.85,22,1,51
60,186,0.15,32,21,52
60,186,0.6,29,3,52
60,186,0.85,24,1,52
60,187,0.15,35,24,55
60,187,0.6,24,6,55
60,187,0.85,17,3,55
60,188,0.15,29,22,55
60,188,0.6,23,5,55
60,188,0.85,16,3,55
60,189,0.15,30,21,57
60,189,0.6,27,4,57
60,189,0.85,22,3,57
60,190,0.15,30,28,50
60,190,0.6,24,7,50
60,190,0.85,22,3,50
60,191,0.15,31,18,53
60,191,0.6,23,3,53
60,191,0.85,17,2,53
60,192,0.15,31,29,53
60,192,0.6,22,4,53
60,192,0.85,18,3,53
60,193,0.15,27,28,48
60,193,0.6,20,6,48
60,193,0.85,15,5,48
60,194,0.15,28,30,52
60,194,0.6,22,4,52
60,194,0.85,17,1,52
60,195,0.15,29,25,57
60,195,0.6,24,5,57
60,195,0.85,19,3,57
60,196,0.15,29,24,50
60,196,0.6,25,7,50
60,196,0.85,18,3,50
60,197,0.15,31,21,55
60,197,0.6,21,4,55
60,197,0.85,14,2,55
60,198,0.15,23,26,44
60,198,0.6,15,6,44
60,198,0.85,13,4,44
60,199,0.15,30,23,52
60,199,0.6,19,4,52
60,199,0.85,16,2,52
60,200,0.15,32,24,57
60,200,0.6,21,7,57
60,200,0.85,15,2,57
70,1,0.15,30,21,57
70,1,0.6,23,6,57
70,1,0.85,18,4,57
70,2,0.15,28,27,55
70,2,0.6,21,6,55
70,2,0.85,18,2,55
70,3,0.15,32,19,57
70,3,0.6,28,3,57
70,3,0.85,19,2,57
70,4,0.15,30,20,54
70,4,0.6,27,3,54
70,4,0.85,18,2,54
70,5,0.15,30,20,55
70,5,0.6,25,5,55
70,5,0.85,21,4,55
70,6,0.15,33,26,51
70,6,0.6,27,4,51
70,6,0.85,23,1,51
70,7,0.15,33,25,55
70,7,0.6,22,4,55
70,7,0.85,14,1,55
70,8,0.15,32,19,56
70,8,0.6,28,2,56
70,8,0.85,23,2,56
70,9,0.15,28,27,50
70,9,0.6,24,3,50
70,9,0.85,19,2,50
70,10,0.15,32,27,57
70,10,0.6,27,5,57
70,10,0.85,21,3,57
70,11,0.15,31,20,52
70,11,0.6,26,6,52
70,11,0.85,19,2,52
70,12,0.15,34,23,55
70,12,0.6,26,4,55
70,12,0.85,19,2,55
70,13,0.15,37,26,55
70,13,0.6,33,3,55
70,13,0.85,25,2,55
70,14,0.15,33,21,58
70,14,0.6,24,3,58
70,14,0.85,20,1,58
70,15,0.15,30,29,54
70,15,0.6,25,5,54
70,15,0.85,19,3,54
70,16,0.15,31,26,55
70,16,0.6,21,4,55
70,16,0.85,14,2,55
70,17,0.15,33,27,56
70,17,0.6,28,6,56
70,17,0.85,23,2,56
70,18,0.15,36,22,57
70,18,0.6,27,2,57
70,18,0.85,18,2,57
70,19,0.15,29,24,55
70,19,0.6,24,3,55
70,19,0.85,19,1,55
70,20,0.15,36,27,55
70,20,0.6,27,6,55
70,20,0.85,21,1,55
70,21,0.15,34,24,58
70,21,0.6,29,5,58
70,21,0.85,22,2,58
70,22,0.15,32,29,55
70,22,0.6,26,7,55
70,22,0.85,22,4,55
70,23,0.15,30,22,63
70,23,0.6,26,2,63
70,23,0.85,19,1,63
70,24,0.15,35,24,58
70,24,0.6,26,6,58
70,24,0.85,18,2,58
70,25,0.15,34,28,58
70,25,0.6,29,4,58
70,25,0.85,21,3,58
70,26,0.15,35,14,60
70,26,0.6,27,4,60
70,26,0.85,21,1,60
70,27,0.15,32,22,50
70,27,0.6,24,4,50
70,27,0.85,21,1,50
70,28,0.15,31,22,51
70,28,0.6,22,4,51
70,28,0.85,15,2,51
70,29,0.15,34,25,62
70,29,0.6,25,5,62
70,29,0.85,21,3,62
70,30,0.15,32,22,55
70,30,0.6,27,7,55
70,30,0.85,21,2,55
70,31,0.15,36,26,65
70,31,0.6,32,7,65
70,31,0.85,24,2,65
70,32,0.15,32,23,56
70,32,0.6,27,2,56
70,32,0.85,21,2,56
70,33,0.15,30,27,55
70,33,0.6,28,3,55
70,33,0.85,24,2,55
70,34,0.15,29,19,57
70,34,0.6,25,2,57
70,34,0.85,21,2,57
70,35,0.15,32,24,59
70,35,0.6,26,5,59
70,35,0.85,21,2,59
70,36,0.15,35,29,56
70,36,0.6,30,5,56
70,36,0.85,21,2,56
70,37,0.15,34,30,55
70,37,0.6,24,5,55
70,37,0.85,18,2,55
70,38,0.15,30,23,57
70,38,0.6,27,4,57
70,38,0.85,20,3,57
70,39,0.15,34,24,63
70,39,0.6,28,4,63
70,39,0.85,19,2,63
70,40,0.15,33,24,55
70,40,0.6,28,6,55
70,40,0.85,21,3,55
70,41,0.15,32,19,57
70,41,0.6,29,5,57
70,41,0.85,22,3,57
70,42,0.15,32,22,58
70,42,0.6,25,7,58
70,42,0.85,15,4,58
70,43,0.15,35,26,60
70,43,0.6,29,4,60
70,43,0.85,21,2,60
70,44,0.15,29,21,63
70,44,0.6,23,4,63
70,44,0.85,15,2,63
70,45,0.15,31,20,51
70,45,0.6,25,5,51
70,45,0.85,18,3,51
70,46,0.15,39,24,59
70,46,0.6,35,4,59
70,46,0.85,27,1,59
70,47,0.15,30,22,57
70,47,0.6,26,6,57
70,47,0.85,19,2,57
70,48,0.15,32,24,56
70,48,0.6,24,5,56
70,48,0.85,18,3,56
70,49,0.15,33,20,60
70,49,0.6,31,5,60
70,49,0.85,26,2,60
70,50,0.15,30,20,60
70,50,0.6,25,5,60
70,50,0.85,19,3,60
70,51,0.15,31,17,57
70,51,0.6,23,3,57
70,51,0.85,18,2,57
70,52,0.15,31,21,58
70,52,0.6,27,3,58
70,52,0.85,19,2,58
70,53,0.15,36,28,59
70,53,0.6,29,5,59
70,53,0.85,25,4,59
70,54,0.15,32,24,58
70,54,0.6,23,6,58
70,54,0.85,16,3,58
70,55,0.15,35,24,56
70,55,0.6,29,6,56
70,55,0.85,26,4,56
70,56,0.15,35,23,58
70,56,0.6,27,7,58
70,56,0.85,22,3,58
70,57,0.15,35,23,59
70,57,0.6,29,4,59
70,57,0.85,22,2,59
70,58,0.15,35,26,58
70,58,0.6,32,3,58
70,58,0.85,28,1,58
70,59,0.15,31,23,54
70,59,0.6,25,4,54
70,59,0.85,20,2,54
70,60,0.15,33,23,56
70,60,0.6,29,5,56
70,60,0.85,25,4,56
70,61,0.15,32,26,58
70,61,0.6,25,7,58
70,61,0.85,22,3,58
70,62,0.15,33,29,57
70,62,0.6,29,7,57
70,62,0.85,25,5,57
70,63,0.15,30,11,55
70,63,0.6,26,3,55
70,63,0.85,22,1,55
70,64,0.15,30,26,53
70,64,0.6,25,3,53
70,64,0.85,20,3,53
70,65,0.15,36,28,59
70,65,0.6,28,4,59
70,65,0.85,24,4,59
70,66,0.15,30,23,58
70,66,0.6,23,2,58
70,66,0.85,18,1,58
70,67,0.15,32,24,59
70,67,0.6,25,5,59
70,67,0.85,19,3,59
70,68,0.15,34,20,59
70,68,0.6,29,1,59
70,68,0.85,23,1,59
70,69,0.15,34,17,56
70,69,0.6,29,5,56
70,69,0.85,24,1,56
70,70,0.15,31,23,57
70,70,0.6,26,2,57
70,70,0.85,21,2,57
70,71,0.15,34,24,58
70,71,0.6,28,2,58
70,71,0.85,23,1,58
70,72,0.15,30,23,55
70,72,0.6,25,3,55
70,72,0.85,17,2,55
70,73,0.15,32,25,58
70,73,0.6,26,7,58
70,73,0.85,20,2,58
70,74,0.15,29,25,54
70,74,0.6,23,5,54
70,74,0.85,18,2,54
70,75,0.15,32,30,54
70,75,0.6,23,6,54
70,75,0.85,18,3,54
70,76,0.15,29,22,52
70,76,0.6,26,5,52
70,76,0.85,18,3,52
70,77,0.15,31,25,55
70,77,0.6,27,7,55
70,77,0.85,18,3,55
70,78,0.15,37,23,62
70,78,0.6,29,4,62
70,78,0.85,21,2,62
70,79,0.15,33,26,59
70,79,0.6,24,6,59
70,79,0.85,19,4,59
70,80,0.15,38,25,61
70,80,0.6,33,5,61
70,80,0.85,26,3,61
70,81,0.15,35,21,59
70,81,0.6,31,4,59
70,81,0.85,26,2,59
70,82,0.15,30,31,49
70,82,0.6,24,5,49
70,82,0.85,18,3,49
70,83,0.15,35,21,59
70,83,0.6,25,3,59
70,83,0.85,19,2,59
70,84,0.15,31,21,55
70,84,0.6,25,5,55
70,84,0.85,20,4,55
70,85,0.15,31,23,55
70,85,0.6,22,7,55
70,85,0.85,19,4,55
70,86,0.15,37,27,57
70,86,0.6,30,5,57
70,86,0.85,21,1,57
70,87,0.15,29,29,55
70,87,0.6,22,6,55
70,87,0.85,17,2,55
70,88,0.15,32,24,57
70,88,0.6,27,6,57
70,88,0.85,20,3,57
70,89,0.15,34,21,56
70,89,0.6,26,5,56
70,89,0.85,22,1,56
70,90,0.15,31,22,55
70,90,0.6,25,4,55
70,90,0.85,20,3,55
70,91,0.15,31,28,55
70,91,0.6,22,5,55
70,91,0.85,14,2,55
70,92,0.15,28,24,56
70,92,0.6,26,4,56
70,92,0.85,22,2,56
70,93,0.15,33,24,56
70,93,0.6,25,9,56
70,93,0.85,20,5,56
70,94,0.15,33,23,60
70,94,0.6,29,4,60
70,94,0.85,22,3,60
70,95,0.15,33,27,52
70,95,0.6,29,5,52
70,95,0.85,22,3,52
70,96,0.15,30,22,55
70,96,0.6,25,4,55
70,96,0.85,18,2,55
70,97,0.15,33,25,54
70,97,0.6,26,6,54
70,97,0.85,17,2,54
70,98,0.15,28,22,52
70,98,0.6,22,3,52
70,98,0.85,18,2,52
70,99,0.15,35,23,57
70,99,0.6,29,4,57
70,99,0.85,24,3,57
70,100,0.15,34,27,57
70,100,0.6,28,5,57
70,100,0.85,19,2,57
70,101,0.15,33,25,52
70,101,0.6,26,5,52
70,101,0.85,18,3,52
70,102,0.15,29,30,56
70,102,0.6,25,3,56
70,102,0.85,20,1,56
70,103,0.15,30,31,52
70,103,0.6,27,7,52
70,103,0.85,22,3,52
70,104,0.15,32,23,60
70,104,0.6,26,3,60
70,104,0.85,21,2,60
70,105,0.15,33,32,56
70,105,0.6,29,9,56
70,105,0.85,24,3,56
70,106,0.15,35,23,58
70,106,0.6,30,4,58
70,106,0.85,22,4,58
70,107,0.15,30,24,58
70,107,0.6,25,4,58
70,107,0.85,22,2,58
70,108,0.15,31,22,57
70,108,0.6,22,2,57
70,108,0.85,17,2,57
70,109,0.15,36,22,61
70,109,0.6,30,6,61
70,109,0.85,24,3,61
70,110,0.15,34,28,57
70,110,0.6,26,4,57
70,110,0.85,20,2,57
70,111,0.15,28,25,50
70,111,0.6,24,4,50
70,111,0.85,18,2,50
70,112,0.15,35,20,58
70,112,0.6,29,4,58
70,112,0.85,22,1,58
70,113,0.15,29,26,54
70,113,0.6,25,4,54
70,113,0.85,22,1,54
70,114,0.15,33,20,58
70,114,0.6,29,5,58
70,114,0.85,23,2,58
70,115,0.15,31,27,54
70,115,0.6,28,5,54
70,115,0.85,20,3,54
70,116,0.15,33,27,55
70,116,0.6,26,6,55
70,116,0.85,16,4,55
70,117,0.15,33,25,58
70,117,0.6,27,4,58
70,117,0.85,21,3,58
70,118,0.15,32,28,56
70,118,0.6,28,5,56
70,118,0.85,22,3,56
70,119,0.15,32,21,55
70,119,0.6,27,3,55
70,119,0.85,23,2,55
70,120,0.15,32,23,56
70,120,0.6,22,2,56
70,120,0.85,19,1,56
70,121,0.15,31,29,55
70,121,0.6,26,3,55
70,121,0.85,21,2,55
70,122,0.15,31,21,55
70,122,0.6,26,5,55
70,122,0.85,21,3,55
70,123,0.15,32,25,60
70,123,0.6,27,6,60
70,123,0.85,19,3,60
70,124,0.15,27,21,56
70,124,0.6,22,2,56
70,124,0.85,19,1,56
70,125,0.15,34,19,54
70,125,0.6,31,2,54
70,125,0.85,21,1,54
70,126,0.15,33,24,58
70,126,0.6,28,3,58
70,126,0.85,21,1,58
70,127,0.15,36,26,55
70,127,0.6,27,6,55
70,127,0.85,23,2,55
70,128,0.15,33,22,57
70,128,0.6,29,6,57
70,128,0.85,21,5,57
70,129,0.15,32,25,54
70,129,0.6,25,6,54
70,129,0.85,18,3,54
70,130,0.15,34,23,56
70,130,0.6,27,4,56
70,130,0.85,22,1,56
70,131,0.15,30,24,55
70,131,0.6,25,6,55
70,131,0.85,20,2,55
70,132,0.15,34,22,54
70,132,0.6,32,4,54
70,132,0.85,24,1,54
70,133,0.15,27,22,54
70,133,0.6,18,5,54
70,133,0.85,14,5,54
70,134,0.15,28,28,54
70,134,0.6,22,6,54
70,134,0.85,19,4,54
70,135,0.15,33,23,58
70,135,0.6,24,6,58
70,135,0.85,18,3,58
70,136,0.15,29,29,54
70,136,0.6,26,6,54
70,136,0.85,22,2,54
70,137,0.15,35,23,62
70,137,0.6,27,4,62
70,137,0.85,23,2,62
70,138,0.15,29,23,53
70,138,0.6,23,8,53
70,138,0.85,18,4,53
70,139,0.15,32,24,53
70,139,0.6,25,4,53
70,139,0.85,16,1,53
70,140,0.15,35,21,56
70,140,0.6,30,5,56
70,140,0.85,22,2,56
70,141,0.15,30,20,58
70,141,0.6,24,4,58
70,141,0.85,18,3,58
70,142,0.15,32,22,58
70,142,0.6,26,4,58
70,142,0.85,20,2,58
70,143,0.15,35,26,61
70,143,0.6,27,4,61
70,143,0.85,20,2,61
70,144,0.15,31,22,55
70,144,0.6,21,6,55
70,144,0.85,15,4,55
70,145,0.15,30,19,51
70,145,0.6,26,5,51
70,145,0.85,18,3,51
70,146,0.15,32,25,54
70,146,0.6,28,4,54
70,146,0.85,19,2,54
70,147,0.15,31,24,51
70,147,0.6,23,5,51
70,147,0.85,20,3,51
70,148,0.15,31,20,54
70,148,0.6,23,5,54
70,148,0.85,19,3,54
70,149,0.15,32,21,53
70,149,0.6,27,3,53
70,149,0.85,19,1,53
70,150,0.15,29,23,56
70,150,0.6,25,5,56
70,150,0.85,22,2,56
70,151,0.15,33,23,54
70,151,0.6,26,6,54
70,151,0.85,19,3,54
70,152,0.15,33,27,52
70,152,0.6,31,6,52
70,152,0.85,23,2,52
70,153,0.15,31,25,55
70,153,0.6,26,7,55
70,153,0.85,19,4,55
70,154,0.15,37,26,56
70,154,0.6,32,3,56
70,154,0.85,26,2,56
70,155,0.15,32,17,57
70,155,0.6,26,3,57
70,155,0.85,21,2,57
70,156,0.15,31,26,56
70,156,0.6,24,2,56
70,156,0.85,21,2,56
70,157,0.15,33,21,57
70,157,0.6,24,7,57
70,157,0.85,19,4,57
70,158,0.15,33,25,58
70,158,0.6,26,6,58
70,158,0.85,22,2,58
70,159,0.15,35,19,61
70,159,0.6,28,3,61
70,159,0.85,21,1,61
70,160,0.15,36,23,56
70,160,0.6,29,5,56
70,160,0.85,25,3,56
70,161,0.15,31,29,57
70,161,0.6,26,6,57
70,161,0.85,22,5,57
70,162,0.15,28,23,56
70,162,0.6,21,4,56
70,162,0.85,18,2,56
70,163,0.15,35,20,57
70,163,0.6,28,4,57
70,163,0.85,23,2,57
70,164,0.15,36,23,61
70,164,0.6,32,5,61
70,164,0.85,23,2,61
70,165,0.15,30,22,54
70,165,0.6,24,6,54
70,165,0.85,19,3,54
70,166,0.15,30,28,51
70,166,0.6,24,6,51
70,166,0.85,19,3,51
70,167,0.15,35,25,55
70,167,0.6,28,5,55
70,167,0.85,18,4,55
70,168,0.15,35,18,53
70,168,0.6,29,5,53
70,168,0.85,24,2,53
70,169,0.15,32,27,59
70,169,0.6,28,7,59
70,169,0.85,20,3,59
70,170,0.15,34,29,58
70,170,0.6,25,6,58
70,170,0.85,21,2,58
70,171,0.15,32,20,57
70,171,0.6,25,4,57
70,171,0.85,19,2,57
70,172,0.15,26,32,56
70,172,0.6,18,5,56
70,172,0.85,14,4,56
70,173,0.15,30,25,51
70,173,0.6,26,4,51
70,173,0.85,21,2,51
70,174,0.15,30,25,53
70,174,0.6,26,3,53
70,174,0.85,19,2,53
70,175,0.15,34,23,57
70,175,0.6,31,4,57
70,175,0.85,27,4,57
70,176,0.15,33,23,59
70,176,0.6,26,4,59
70,176,0.85,21,3,59
70,177,0.15,34,28,60
70,177,0.6,24,3,60
70,177,0.85,20,2,60
70,178,0.15,31,27,53
70,178,0.6,25,6,53
70,178,0.85,22,2,53
70,179,0.15,36,19,60
70,179,0.6,29,4,60
70,179,0.85,22,3,60
70,180,0.15,29,27,53
70,180,0.6,23,6,53
70,180,0.85,18,3,53
70,181,0.15,33,21,54
70,181,0.6,28,4,54
70,181,0.85,20,1,54
70,182,0.15,34,20,60
70,182,0.6,28,6,60
70,182,0.85,24,3,60
70,183,0.15,29,24,54
70,183,0.6,23,1,54
70,183,0.85,16,1,54
70,184,0.15,32,23,64
70,184,0.6,31,3,64
70,184,0.85,24,1,64
70,185,0.15,33,23,56
